,BirdID,Brood.code,Chick.code,social.fem,social.male,Age,Date,Year,Time,Mass,Chick.order,Air.temp,max.temp,CF.brood.no,f.cc,femID,m.cc,maleID,maxage,surv
1255,10442,R154,CR0475,DD/NM,YO/MW,2,20/07/2018,2018,09:12:00,4.6,1,21.6,37.76448564,NA,DD/NM,9817,YO/MW,4943,12,0
1254,10442,R154,CR0475,DD/NM,YO/MW,5,23/07/2018,2018,09:08:00,10.4,2,22.4,37.5520882,NA,DD/NM,9817,YO/MW,4943,12,0
1257,10442,R154,CR0475,DD/NM,YO/MW,10,28/07/2018,2018,10:20:00,22.6,1,18.2,40.88479882,NA,DD/NM,9817,YO/MW,4943,12,0
1256,10442,R154,CR0475,DD/NM,YO/MW,12,30/07/2018,2018,11:39:00,22.8,1,22.8,38.67373047,NA,DD/NM,9817,YO/MW,4943,12,1
1260,10443,R154,CR0476,DD/NM,YO/MW,2,20/07/2018,2018,09:12:00,3.9,2,21.7,36,NA,DD/NM,9817,YO/MW,4943,12,0
1259,10443,R154,CR0476,DD/NM,YO/MW,5,23/07/2018,2018,09:08:00,7.2,1,22.4,36.72465011,NA,DD/NM,9817,YO/MW,4943,12,0
1258,10443,R154,CR0476,DD/NM,YO/MW,10,28/07/2018,2018,10:20:00,14,2,18.2,37.71601101,NA,DD/NM,9817,YO/MW,4943,12,0
1261,10443,R154,CR0476,DD/NM,YO/MW,12,30/07/2018,2018,11:39:00,15.4,3,22.8,39.5994111,NA,DD/NM,9817,YO/MW,4943,12,1
1262,10444,R154,CR0477,DD/NM,YO/MW,2,20/07/2018,2018,09:12:00,5.4,3,21.8,37.1,NA,DD/NM,9817,YO/MW,4943,12,0
1263,10444,R154,CR0477,DD/NM,YO/MW,5,23/07/2018,2018,09:08:00,13.4,3,22.4,36.90972738,NA,DD/NM,9817,YO/MW,4943,12,0
1264,10444,R154,CR0477,DD/NM,YO/MW,10,28/07/2018,2018,10:20:00,25.8,3,18.3,38.6,NA,DD/NM,9817,YO/MW,4943,12,0
1265,10444,R154,CR0477,DD/NM,YO/MW,12,30/07/2018,2018,11:39:00,25.7,2,22.8,39.148749,NA,DD/NM,9817,YO/MW,4943,12,1
1266,10445,R154,CR0478,DD/NM,YO/MW,2,20/07/2018,2018,09:12:00,2.8,4,21.8,35.2,NA,DD/NM,9817,YO/MW,4943,2,1
1267,10446,R150,CR0479,CR/YM,BC/MB,5,21/07/2018,2018,08:49:00,6.4,3,18.1,30.3,NA,CR/YM,9159,BC/MB,8652,12,0
1269,10446,R150,CR0479,CR/YM,BC/MB,10,26/07/2018,2018,08:59:00,11.5,1,21.2,35.68333956,NA,CR/YM,9159,BC/MB,8652,12,0
1268,10446,R150,CR0479,CR/YM,BC/MB,12,28/07/2018,2018,12:51:00,14.1,2,18.9,37.89743431,NA,CR/YM,9159,BC/MB,8652,12,1
1271,10447,R155,CR0480,MB/RB,MN/DB,2,22/07/2018,2018,09:31:00,4.8,1,23.5,34.07899294,NA,MB/RB,8398,MN/DB,9416,12,0
1273,10447,R155,CR0480,MB/RB,MN/DB,5,25/07/2018,2018,11:09:00,12.6,3,25.7,36.70707669,NA,MB/RB,8398,MN/DB,9416,12,0
1270,10447,R155,CR0480,MB/RB,MN/DB,10,30/07/2018,2018,11:03:00,23.6,1,21.9,39.96521343,NA,MB/RB,8398,MN/DB,9416,12,0
1272,10447,R155,CR0480,MB/RB,MN/DB,12,01/08/2018,2018,09:22:00,22.5,1,20.2,39.15076715,NA,MB/RB,8398,MN/DB,9416,12,1
1274,10448,R155,CR0481,MB/RB,MN/DB,2,22/07/2018,2018,09:31:00,4.1,2,23.5,34.8,NA,MB/RB,8398,MN/DB,9416,5,0
1275,10448,R155,CR0481,MB/RB,MN/DB,5,25/07/2018,2018,11:09:00,7.5,2,25.5,36.60841159,NA,MB/RB,8398,MN/DB,9416,5,1
1277,10449,R155,CR0482,MB/RB,MN/DB,2,22/07/2018,2018,09:31:00,2.9,3,23.5,34.5,NA,MB/RB,8398,MN/DB,9416,12,0
1279,10449,R155,CR0482,MB/RB,MN/DB,5,25/07/2018,2018,11:09:00,6.7,1,25.5,36.91351478,NA,MB/RB,8398,MN/DB,9416,12,0
1276,10449,R155,CR0482,MB/RB,MN/DB,10,30/07/2018,2018,11:03:00,14.3,2,22,37.64237809,NA,MB/RB,8398,MN/DB,9416,12,0
1278,10449,R155,CR0482,MB/RB,MN/DB,12,01/08/2018,2018,09:22:00,15.9,2,20.2,39.28606228,NA,MB/RB,8398,MN/DB,9416,12,1
1281,10450,R159,CR0483,NA,NA,2,24/07/2018,2018,08:34:00,2.7,1,18.4,31.7,NA,NA,NA,NA,NA,12,0
1282,10450,R159,CR0483,NA,NA,5,27/07/2018,2018,09:18:00,7.4,2,20.1,36.3,NA,NA,NA,NA,NA,12,0
1280,10450,R159,CR0483,NA,NA,10,01/08/2018,2018,11:01:00,13.3,3,18.5,36.84312104,NA,NA,NA,NA,NA,12,0
1283,10450,R159,CR0483,NA,NA,12,03/08/2018,2018,12:10:00,17.7,1,24.4,40.20001799,NA,NA,NA,NA,NA,12,1
1286,10451,R159,CR0484,NA,NA,2,24/07/2018,2018,08:34:00,4.2,2,18.4,30.4,NA,NA,NA,NA,NA,12,0
1287,10451,R159,CR0484,NA,NA,5,27/07/2018,2018,09:18:00,12.5,3,20.1,35.8,NA,NA,NA,NA,NA,12,0
1285,10451,R159,CR0484,NA,NA,10,01/08/2018,2018,11:01:00,18.9,1,18.5,39.70594255,NA,NA,NA,NA,NA,12,0
1284,10451,R159,CR0484,NA,NA,12,03/08/2018,2018,12:10:00,21.1,3,24.8,38.9924792,NA,NA,NA,NA,NA,12,1
1291,10452,R159,CR0485,NA,NA,2,24/07/2018,2018,08:34:00,3.8,3,18.4,31.4,NA,NA,NA,NA,NA,12,0
1289,10452,R159,CR0485,NA,NA,5,27/07/2018,2018,09:18:00,11.2,1,20.1,36.89062177,NA,NA,NA,NA,NA,12,0
1288,10452,R159,CR0485,NA,NA,10,01/08/2018,2018,11:01:00,20.5,2,18.5,37.57100632,NA,NA,NA,NA,NA,12,0
1290,10452,R159,CR0485,NA,NA,12,03/08/2018,2018,12:10:00,22.4,2,24.5,39.14655201,NA,NA,NA,NA,NA,12,1
1292,10453,R156,CR0486,NA,BM/OV,2,25/07/2018,2018,09:14:00,1.9,1,22.8,35.2,R157,NA,NA,BM/OV,8567,2,1
1293,10454,R156,CR0487,NA,BM/OV,2,25/07/2018,2018,09:14:00,2.6,2,22.8,33,R157,NA,NA,BM/OV,8567,2,1
1295,10455,R156,CR0488,NA,BM/OV,2,25/07/2018,2018,09:14:00,3.4,3,22.8,34.7,R157,NA,NA,BM/OV,8567,5,0
1294,10455,R157,CR0488,RY/MN,MY/CC,5,28/07/2018,2018,08:55:00,5.1,2,17.2,29.7,NA,RY/MN,9951,MY/CC,8934,5,1
1297,10457,R157,CR0490,RY/MN,MY/CC,2,25/07/2018,2018,10:34:00,2.8,1,24.6,36.5,R156,RY/MN,9951,MY/CC,8934,5,0
1296,10457,R156,CR0490,NA,BM/OV,5,28/07/2018,2018,11:24:00,3.6,2,19.2,33.28274733,NA,NA,NA,BM/OV,8567,5,1
1299,10458,R157,CR0491,RY/MN,MY/CC,2,25/07/2018,2018,10:34:00,4,2,24.6,34.1,R156,RY/MN,9951,MY/CC,8934,5,0
1298,10458,R156,CR0491,NA,BM/OV,5,28/07/2018,2018,11:24:00,7.7,3,19.2,34.39718125,NA,NA,NA,BM/OV,8567,5,1
1301,10459,R157,CR0492,RY/MN,MY/CC,2,25/07/2018,2018,10:34:00,4.4,3,24.6,33.8,R156,RY/MN,9951,MY/CC,8934,12,0
1303,10460,R157,CR0493,RY/MN,MY/CC,2,25/07/2018,2018,10:34:00,3.9,4,24.6,33.7,NA,RY/MN,9951,MY/CC,8934,12,0
1302,10459,R156,CR0492,NA,BM/OV,5,28/07/2018,2018,11:24:00,11.7,1,19.1,35.52064503,NA,NA,NA,BM/OV,8567,12,0
1300,10459,R156,CR0492,NA,BM/OV,10,02/08/2018,2018,12:01:00,18,1,22,37.04968931,NA,NA,NA,BM/OV,8567,12,0
1304,10459,R156,CR0492,NA,BM/OV,12,04/08/2018,2018,11:04:00,19.3,1,21.8,38.8277022,NA,NA,NA,BM/OV,8567,12,1
1305,10460,R157,CR0493,RY/MN,MY/CC,5,28/07/2018,2018,08:55:00,7.7,1,17.1,31.4,NA,RY/MN,9951,MY/CC,8934,5,1
1306,10461,R160,CR0494,OM/WB,WO/MY,2,26/07/2018,2018,08:53:00,2.9,1,23.1,29.6,R162,OM/WB,6643,WO/MY,9182,12,0
1309,10461,R162,CR0494,MY/NB,NA,5,29/07/2018,2018,11:17:00,8.3,3,20.5,33.4,NA,MY/NB,8821,NA,NA,12,0
1308,10461,R162,CR0494,MY/NB,NA,10,03/08/2018,2018,09:18:00,18.1,1,22.8,40.65973733,NA,MY/NB,8821,NA,NA,12,0
1307,10461,R162,CR0494,MY/NB,NA,12,05/08/2018,2018,11:04:00,20.8,2,26.7,39.81640114,NA,MY/NB,8821,NA,NA,12,1
1310,10462,R160,CR0495,OM/WB,WO/MY,2,26/07/2018,2018,08:53:00,2.9,2,22.8,30.1,R162,OM/WB,6643,WO/MY,9182,12,0
1313,10462,R162,CR0495,MY/NB,NA,5,29/07/2018,2018,11:17:00,5.4,2,20.4,33.2,NA,MY/NB,8821,NA,NA,12,0
1312,10462,R162,CR0495,MY/NB,NA,10,03/08/2018,2018,09:18:00,9,2,22.8,36.3,NA,MY/NB,8821,NA,NA,12,0
1311,10462,R162,CR0495,MY/NB,NA,12,05/08/2018,2018,11:04:00,13.6,3,26.8,36.88597825,NA,MY/NB,8821,NA,NA,12,1
1314,10463,R158,CR0496,YO/MB,NA,2,26/07/2018,2018,10:21:00,2.6,1,24.3,33.1,R160,YO/MB,8693,NA,NA,2,1
1315,10464,R158,CR0497,YO/MB,NA,2,26/07/2018,2018,10:21:00,5,2,24.3,34.4,R160,YO/MB,8693,NA,NA,12,0
1317,10464,R160,CR0497,OM/WB,WO/MY,5,29/07/2018,2018,09:19:00,9.1,1,18,33.66466534,NA,OM/WB,6643,WO/MY,9182,12,0
1316,10464,R160,CR0497,OM/WB,WO/MY,10,03/08/2018,2018,12:01:00,22.9,1,24.9,39.36362876,NA,OM/WB,6643,WO/MY,9182,12,0
1318,10464,R160,CR0497,OM/WB,WO/MY,12,05/08/2018,2018,09:19:00,25.7,1,23.8,38.60669055,NA,OM/WB,6643,WO/MY,9182,12,1
1321,10465,R158,CR0498,YO/MB,NA,2,26/07/2018,2018,10:21:00,5.1,3,24.4,34.9,R162,YO/MB,8693,NA,NA,12,0
1320,10465,R162,CR0498,MY/NB,NA,5,29/07/2018,2018,11:17:00,11.6,1,20.5,33.5245451,NA,MY/NB,8821,NA,NA,12,0
1319,10465,R162,CR0498,MY/NB,NA,10,03/08/2018,2018,09:18:00,22.8,3,22.9,38.36134263,NA,MY/NB,8821,NA,NA,12,0
1322,10465,R162,CR0498,MY/NB,NA,12,05/08/2018,2018,11:04:00,25.6,1,26.5,40.40957918,NA,MY/NB,8821,NA,NA,12,1
1325,10466,R158,CR0499,YO/MB,NA,2,26/07/2018,2018,10:21:00,5.4,4,24.4,34.1,NA,YO/MB,8693,NA,NA,10,0
1323,10466,R158,CR0499,YO/MB,NA,5,29/07/2018,2018,10:55:00,10.3,3,20.2,36.59360605,NA,YO/MB,8693,NA,NA,10,0
1324,10466,R158,CR0499,YO/MB,NA,10,03/08/2018,2018,09:00:00,22,2,22.4,38.22237299,NA,YO/MB,8693,NA,NA,10,1
1327,10467,R162,CR0500,MY/NB,NA,2,26/07/2018,2018,10:38:00,2.4,1,24.9,33.3,R158,MY/NB,8821,NA,NA,5,0
1326,10467,R158,CR0500,YO/MB,NA,5,29/07/2018,2018,10:55:00,3.9,1,20.2,32.9985315,NA,YO/MB,8693,NA,NA,5,1
1328,10468,R162,CR0501,MY/NB,NA,2,26/07/2018,2018,10:38:00,4.8,2,24.9,35,R158,MY/NB,8821,NA,NA,12,0
1331,10468,R158,CR0501,YO/MB,NA,5,29/07/2018,2018,10:55:00,8.3,4,20.3,35.98432034,NA,YO/MB,8693,NA,NA,12,0
1330,10468,R158,CR0501,YO/MB,NA,10,03/08/2018,2018,09:00:00,18.8,3,22.5,38.71965824,NA,YO/MB,8693,NA,NA,12,0
1329,10468,R158,CR0501,YO/MB,NA,12,05/08/2018,2018,11:52:00,21,1,28.1,39.89974053,NA,YO/MB,8693,NA,NA,12,1
1334,10469,R162,CR0502,MY/NB,NA,2,26/07/2018,2018,10:38:00,5.5,3,24.9,35.2,R158,MY/NB,8821,NA,NA,12,0
1332,10469,R158,CR0502,YO/MB,NA,5,29/07/2018,2018,10:55:00,9.5,2,20.2,35.40559463,NA,YO/MB,8693,NA,NA,12,0
1335,10469,R158,CR0502,YO/MB,NA,10,03/08/2018,2018,09:00:00,21.8,1,22.4,40.38729528,NA,YO/MB,8693,NA,NA,12,0
1333,10469,R158,CR0502,YO/MB,NA,12,05/08/2018,2018,11:52:00,23.4,2,28.1,40.42054901,NA,YO/MB,8693,NA,NA,12,1
1336,10470,R159,CR0503,NA,NA,5,27/07/2018,2018,09:18:00,3.7,4,20.1,33,NA,NA,NA,NA,NA,5,1
1338,10471,R165,CR0504,MY/RD,DV/MB,2,27/07/2018,2018,11:13:00,2.9,1,26.2,34.4,R166,MY/RD,8849,DV/MB,8752,5,0
1337,10471,R166,CR0504,YM/CN,DY/NM,5,30/07/2018,2018,11:27:00,5.6,2,22.4,33.8,NA,YM/CN,9050,DY/NM,9796,5,1
1339,10472,R165,CR0505,MY/RD,DV/MB,2,27/07/2018,2018,11:13:00,4.1,2,26.2,35.5,R166,MY/RD,8849,DV/MB,8752,12,0
1341,10472,R166,CR0505,YM/CN,DY/NM,5,30/07/2018,2018,11:27:00,7.4,1,22.4,35.94044024,NA,YM/CN,9050,DY/NM,9796,12,0
1342,10472,R166,CR0505,YM/CN,DY/NM,10,04/08/2018,2018,10:27:00,11.8,1,22.1,36.4030216,NA,YM/CN,9050,DY/NM,9796,12,0
1340,10472,R166,CR0505,YM/CN,DY/NM,12,06/08/2018,2018,11:47:00,11.5,1,24.2,40.03677664,NA,YM/CN,9050,DY/NM,9796,12,1
1343,10473,R165,CR0506,MY/RD,DV/MB,2,27/07/2018,2018,11:13:00,1.8,3,26.2,35,R166,MY/RD,8849,DV/MB,8752,2,1
1347,10474,R166,CR0507,YM/CN,DY/NM,2,27/07/2018,2018,11:25:00,4.1,1,26.3,38.19356626,R165,YM/CN,9050,DY/NM,9796,12,0
1344,10474,R165,CR0507,MY/RD,DV/MB,5,30/07/2018,2018,11:11:00,7.7,1,22.1,36.06355177,NA,MY/RD,8849,DV/MB,8752,12,0
1345,10474,R165,CR0507,MY/RD,DV/MB,10,04/08/2018,2018,10:17:00,16.5,1,22.1,36.56460698,NA,MY/RD,8849,DV/MB,8752,12,0
1346,10474,R165,CR0507,MY/RD,DV/MB,12,06/08/2018,2018,11:24:00,21.8,1,23.4,39.69724248,NA,MY/RD,8849,DV/MB,8752,12,1
1348,10475,R166,CR0508,YM/CN,DY/NM,2,27/07/2018,2018,11:25:00,2.3,2,26.3,36.37610685,R165,YM/CN,9050,DY/NM,9796,2,1
1350,10476,R166,CR0509,YM/CN,DY/NM,2,27/07/2018,2018,11:25:00,4.8,3,26.3,35.7,R165,YM/CN,9050,DY/NM,9796,12,0
1351,10476,R165,CR0509,MY/RD,DV/MB,5,30/07/2018,2018,11:11:00,10.3,2,22.1,35.49452559,NA,MY/RD,8849,DV/MB,8752,12,0
1349,10476,R165,CR0509,MY/RD,DV/MB,10,04/08/2018,2018,10:17:00,18.7,2,22.1,21.92164494,NA,MY/RD,8849,DV/MB,8752,12,0
1352,10476,R165,CR0509,MY/RD,DV/MB,12,06/08/2018,2018,11:24:00,19.8,2,23.4,39.34850618,NA,MY/RD,8849,DV/MB,8752,12,1
1353,10477,R173,CR0510,ON/MY,NA,2,28/07/2018,2018,12:06:00,3.6,1,18.9,33.19900203,R163,ON/MY,9254,NA,NA,2,1
1354,10478,R163,CR0511,MD/RB,MY/VO,2,28/07/2018,2018,11:34:00,2.1,1,19.9,26.93419396,R173,MD/RB,6755,MY/VO,8888,2,1
1355,10479,R163,CR0512,MD/RB,MY/VO,2,28/07/2018,2018,11:34:00,2.2,2,19.9,27.06582226,NA,MD/RB,6755,MY/VO,8888,2,1
1357,10480,R163,CR0513,MD/RB,MY/VO,2,28/07/2018,2018,11:34:00,3.3,3,20,28.346151,NA,MD/RB,6755,MY/VO,8888,12,0
1356,10480,R163,CR0513,MD/RB,MY/VO,5,31/07/2018,2018,11:15:00,5.7,1,20.3,34.3032884,NA,MD/RB,6755,MY/VO,8888,12,0
1359,10480,R163,CR0513,MD/RB,MY/VO,10,05/08/2018,2018,10:55:00,16.5,1,26.1,38.83326291,NA,MD/RB,6755,MY/VO,8888,12,0
1358,10480,R163,CR0513,MD/RB,MY/VO,12,07/08/2018,2018,11:10:00,20,1,21.8,40.00665103,NA,MD/RB,6755,MY/VO,8888,12,1
1363,10482,R164,CR0515,MN/YB,MC/OO,2,29/07/2018,2018,09:23:00,2.5,1,18,30.2,NA,MN/YB,9377,MC/OO,5466,12,0
1362,10482,R164,CR0515,MN/YB,MC/OO,5,01/08/2018,2018,11:11:00,5.7,2,18.5,31.2,NA,MN/YB,9377,MC/OO,5466,12,0
1361,10482,R164,CR0515,MN/YB,MC/OO,10,06/08/2018,2018,09:02:00,9.3,1,18.4,37.72831649,NA,MN/YB,9377,MC/OO,5466,12,0
1360,10482,R164,CR0515,MN/YB,MC/OO,12,08/08/2018,2018,11:06:00,7.8,1,20.6,33.91958701,NA,MN/YB,9377,MC/OO,5466,12,1
1366,10483,R164,CR0516,MN/YB,MC/OO,2,29/07/2018,2018,09:23:00,3.5,2,18,29.3,NA,MN/YB,9377,MC/OO,5466,12,0
1367,10483,R164,CR0516,MN/YB,MC/OO,5,01/08/2018,2018,11:11:00,11.3,1,18.5,31.78507077,NA,MN/YB,9377,MC/OO,5466,12,0
1365,10483,R164,CR0516,MN/YB,MC/OO,10,06/08/2018,2018,09:02:00,23,2,18.4,35.39523032,NA,MN/YB,9377,MC/OO,5466,12,0
1364,10483,R164,CR0516,MN/YB,MC/OO,12,08/08/2018,2018,11:06:00,23.6,2,20.7,38.62013827,NA,MN/YB,9377,MC/OO,5466,12,1
1368,10484,R167,CR0517,DW/NM,NA,2,30/07/2018,2018,13:02:00,2.6,1,22.1,28.9,R170,DW/NM,9813,NA,NA,2,1
1369,10485,R167,CR0518,DW/NM,NA,2,30/07/2018,2018,13:02:00,5.9,2,22,30.2,R170,DW/NM,9813,NA,NA,12,0
1372,10485,R170,CR0518,BM/RB,NN/MD,5,02/08/2018,2018,12:26:00,11.6,1,22.5,37.91231096,NA,BM/RB,8610,NN/MD,6978,12,0
1371,10485,R170,CR0518,BM/RB,NN/MD,10,07/08/2018,2018,09:24:00,23.2,1,20.6,36.17780695,NA,BM/RB,8610,NN/MD,6978,12,0
1370,10485,R170,CR0518,BM/RB,NN/MD,12,09/08/2018,2018,10:20:00,25.3,1,21.1,38.08367742,NA,BM/RB,8610,NN/MD,6978,12,1
1373,10486,R168,CR0519,OO/YM,YR/YM,2,30/07/2018,2018,09:33:00,2.6,1,21,29.7,R169,OO/YM,9121,YR/YM,9143,12,0
1375,10486,R169,CR0519,OO/YM,YR/YM,5,02/08/2018,2018,11:24:00,8.9,1,20.9,36.51525863,NA,OO/YM,9121,YR/YM,9143,12,0
1374,10486,R169,CR0519,OO/YM,YR/YM,10,07/08/2018,2018,10:56:00,22,1,21.2,38.61917061,NA,OO/YM,9121,YR/YM,9143,12,0
1376,10486,R169,CR0519,OO/YM,YR/YM,12,09/08/2018,2018,11:20:00,25.2,1,20,38.92185792,NA,OO/YM,9121,YR/YM,9143,12,1
1377,10487,R168,CR0520,OO/YM,YR/YM,2,30/07/2018,2018,09:33:00,1.7,2,21,30.3,NA,OO/YM,9121,YR/YM,9143,2,1
1378,10488,R168,CR0521,OO/YM,YR/YM,2,30/07/2018,2018,09:33:00,3,3,21.1,29.2,NA,OO/YM,9121,YR/YM,9143,2,1
1379,10489,R169,CR0522,OO/YM,YR/YM,2,30/07/2018,2018,09:27:00,4.6,1,20.8,31,R168,OO/YM,9121,YR/YM,9143,2,1
1382,10490,R170,CR0523,BM/RB,NN/MD,2,30/07/2018,2018,12:16:00,3.5,1,23.4,35.4053692,R167,BM/RB,8610,NN/MD,6978,12,0
1383,10490,R167,CR0523,DW/NM,NA,5,02/08/2018,2018,10:32:00,9.6,2,17.5,30.75474526,NA,DW/NM,9813,NA,NA,12,0
1380,10490,R167,CR0523,DW/NM,NA,10,07/08/2018,2018,10:27:00,19.9,1,20.1,40.54597266,NA,DW/NM,9813,NA,NA,12,0
1381,10490,R167,CR0523,DW/NM,NA,12,09/08/2018,2018,09:08:00,22.8,2,19.9,38.45574154,NA,DW/NM,9813,NA,NA,12,1
1386,10491,R170,CR0524,BM/RB,NN/MD,2,30/07/2018,2018,12:16:00,3.4,2,23.4,34.4,R167,BM/RB,8610,NN/MD,6978,12,0
1384,10491,R167,CR0524,DW/NM,NA,5,02/08/2018,2018,10:32:00,8.3,1,17.5,32.06410461,NA,DW/NM,9813,NA,NA,12,0
1385,10491,R167,CR0524,DW/NM,NA,10,07/08/2018,2018,10:27:00,21.1,2,20.1,39.65156707,NA,DW/NM,9813,NA,NA,12,0
1387,10491,R167,CR0524,DW/NM,NA,12,09/08/2018,2018,09:08:00,24.7,1,19.9,39.35345517,NA,DW/NM,9813,NA,NA,12,1
1388,10492,R172,CR0525,NM/YB,DR/MN,2,31/07/2018,2018,10:56:00,2.9,1,19.7,30.1,NA,NM/YB,9471,DR/MN,9667,2,1
1390,10493,R172,CR0526,NM/YB,DR/MN,2,31/07/2018,2018,10:56:00,4.5,2,19.8,32,NA,NM/YB,9471,DR/MN,9667,5,0
1389,10493,R172,CR0526,NM/YB,DR/MN,5,03/08/2018,2018,08:46:00,6.6,1,22.3,33.12181777,NA,NM/YB,9471,DR/MN,9667,5,1
1391,10501,R169,CR0534,OO/YM,YR/YM,5,02/08/2018,2018,11:24:00,3.2,2,20.9,32.7,NA,OO/YM,9121,YR/YM,9143,5,1
1392,10504,R175,CR0537,BN/OM,WW/MN,2,03/08/2018,2018,09:30:00,3.3,1,23.2,35,NA,BN/OM,6555,WW/MN,9633,2,1
1393,10505,R175,CR0538,BN/OM,WW/MN,2,03/08/2018,2018,09:30:00,2.6,2,23.2,33.9,NA,BN/OM,6555,WW/MN,9633,5,0
1394,10505,R175,CR0538,BN/OM,WW/MN,5,06/08/2018,2018,09:45:00,2.9,2,21.2,32.7,NA,BN/OM,6555,WW/MN,9633,5,1
1396,10506,R175,CR0539,BN/OM,WW/MN,2,03/08/2018,2018,09:30:00,4.2,3,23.3,34.6,NA,BN/OM,6555,WW/MN,9633,12,0
1398,10506,R175,CR0539,BN/OM,WW/MN,5,06/08/2018,2018,09:45:00,5.5,3,21.3,34.1,NA,BN/OM,6555,WW/MN,9633,12,0
1395,10506,R175,CR0539,BN/OM,WW/MN,10,04/08/2018,2018,10:24:00,15.2,1,22.1,36.41457076,NA,BN/OM,6555,WW/MN,9633,12,0
1397,10506,R175,CR0539,BN/OM,WW/MN,12,13/08/2018,2018,09:39:00,20,2,21,38.99766505,NA,BN/OM,6555,WW/MN,9633,12,1
1400,10507,R175,CR0540,BN/OM,WW/MN,2,03/08/2018,2018,09:30:00,3.5,4,23.4,33.2,NA,BN/OM,6555,WW/MN,9633,12,0
1399,10507,R175,CR0540,BN/OM,WW/MN,5,06/08/2018,2018,09:45:00,7.1,1,21.2,34.28613592,NA,BN/OM,6555,WW/MN,9633,12,0
1401,10507,R175,CR0540,BN/OM,WW/MN,12,13/08/2018,2018,09:39:00,25.5,1,21,40.00489192,NA,BN/OM,6555,WW/MN,9633,12,1
1402,10585,T001,CT0001,CR/YM,NA,2,05/05/2019,2019,09:30:00,3.15,1,10.8,20.7,NA,CR/YM,9159,NA,NA,2,1
1403,10586,T002,CT0002,DW/NM,CC/YM,2,09/05/2019,2019,09:14:00,2.3,1,10.4,28.6,T003,DW/NM,9813,CC/YM,9176,2,1
1404,10587,T002,CT0003,DW/NM,CC/YM,2,09/05/2019,2019,09:14:00,2.7,2,10.4,28.4,T003,DW/NM,9813,CC/YM,9176,2,1
1405,10588,T002,CT0004,DW/NM,CC/YM,2,09/05/2019,2019,09:14:00,2,3,10.4,26.6,T003,DW/NM,9813,CC/YM,9176,2,1
1406,10589,T003,CT0005,NA,NA,2,09/05/2019,2019,09:02:00,2,1,10.3,25.5,T002,NA,NA,NA,NA,2,1
1407,10590,T003,CT0006,NA,NA,2,09/05/2019,2019,09:02:00,2.3,2,10.3,23.9,T002,NA,NA,NA,NA,2,1
1410,10591,T003,CT0007,NA,NA,2,09/05/2019,2019,09:02:00,2.4,3,10.3,23.6,T002,NA,NA,NA,NA,10,0
1409,10591,T002,CT0007,DW/NM,CC/YM,5,12/05/2019,2019,09:03:00,6,1,11.6,28.2,NA,DW/NM,9813,CC/YM,9176,10,0
1408,10591,T002,CT0007,DW/NM,CC/YM,10,17/05/2019,2019,09:03:00,12,1,11.6,32.28794235,NA,DW/NM,9813,CC/YM,9176,10,1
1411,10592,T004,CT0008,WR/YM,CW/NM,2,10/05/2019,2019,09:11:00,2.2,1,12.4,29,T005,WR/YM,9066,CW/NM,9893,5,0
1412,10592,T005,CT0008,NA,BR/MN,5,13/05/2019,2019,09:07:00,3.9,1,12,22.5,NA,NA,NA,BR/MN,9592,5,1
1413,10593,T004,CT0009,WR/YM,CW/NM,2,10/05/2019,2019,09:11:00,2,2,12.4,28.4,T005,WR/YM,9066,CW/NM,9893,2,1
1414,10594,T004,CT0010,WR/YM,CW/NM,2,10/05/2019,2019,09:11:00,2,3,12.2,26.9,NA,WR/YM,9066,CW/NM,9893,2,1
1415,10595,T004,CT0011,WR/YM,CW/NM,2,10/05/2019,2019,09:11:00,2,4,12.2,27.8,NA,WR/YM,9066,CW/NM,9893,2,1
1416,10596,T005,CT0012,NA,BR/MN,2,10/05/2019,2019,09:24:00,4.4,1,11.8,34.57901498,T004,NA,NA,BR/MN,9592,2,1
1417,10597,T005,CT0013,NA,BR/MN,2,10/05/2019,2019,09:24:00,3.4,2,11.8,32.52439676,T004,NA,NA,BR/MN,9592,2,1
1419,10603,T008,CT0019,CR/YM,NA,2,29/05/2019,2019,09:18:00,4.3,1,11.7,31.01361881,NA,CR/YM,9159,NA,NA,12,0
1418,10603,T008,CT0019,CR/YM,NA,5,01/06/2019,2019,10:28:00,11.8,1,17.8,35.85131939,NA,CR/YM,9159,NA,NA,12,0
1420,10603,T008,CT0019,CR/YM,NA,10,06/06/2019,2019,06:44:00,21.3,2,10.7,37.96056475,NA,CR/YM,9159,NA,NA,12,0
1421,10603,T008,CT0019,CR/YM,NA,12,08/06/2019,2019,10:50:00,25.3,1,18.5,36.29717701,NA,CR/YM,9159,NA,NA,12,1
1422,10604,T008,CT0020,CR/YM,NA,2,29/05/2019,2019,09:18:00,5.4,2,11.8,31.27796122,NA,CR/YM,9159,NA,NA,12,0
1425,10604,T008,CT0020,CR/YM,NA,5,01/06/2019,2019,10:28:00,13.3,3,17.8,35.61327966,NA,CR/YM,9159,NA,NA,12,0
1423,10604,T008,CT0020,CR/YM,NA,10,06/06/2019,2019,06:44:00,22.7,1,10.7,39.46954646,NA,CR/YM,9159,NA,NA,12,0
1424,10604,T008,CT0020,CR/YM,NA,12,08/06/2019,2019,10:50:00,23.5,2,18.4,36.7429154,NA,CR/YM,9159,NA,NA,12,1
