"BirdID","Dam","Sire"
"5399","4619","4649"
"5400","4619","4649"
"5401","4619","4649"
"5404","4759","3764"
"5415","5063","4758"
"5416","5063","4758"
"5435","5063","4758"
"5436","5063","4758"
"5443","4985","4973"
"5463","4059","3450"
"5464","4059","4745"
"5465","4059","3684"
"5466","4059","3450"
"5467","4059","3450"
"5470","4059","3684"
"5472","4974","4060"
"5474","4944","4649"
"5475","4944","4998"
"5476","4944","4023"
"5490","4972",NA
"5496","4974","4060"
"5497","4974","4060"
"5503","4744","4098"
"5504","4744","4649"
"5509","4723","3684"
"5510","4723","3684"
"5547","4972","4757"
"5548","4972","4757"
"5549","4972","4757"
"5550","4062","4737"
"5576","4759","3764"
"5577","4759","3764"
"5578","4759","3764"
"5579","4110","4722"
"5590","4619","4649"
"5591","4619","4649"
"5609","5063","4758"
"5610","5063","4758"
"5611","5063","4758"
"5612","5063","4758"
"5635","4059","3450"
"5636","4059","3450"
"5651","4059","3450"
"5656","4858","4745"
"6251","5294","4943"
"6252","5294","4943"
"6253","5294","4943"
"6351","5294","4943"
"6362","4944","4722"
"6363","4944","4722"
"6364","4944","4722"
"6391","5294","4943"
"6392","5294","4943"
"6427","4944","4722"
"6428","4944","4722"
"6429","4944","4722"
"6430","4944","4722"
"6437","4944","4722"
"6454","4723","5669"
"6455","4723","5669"
"6456","4723","5669"
"6457","4723","5669"
"6477","4723","5669"
"6535","5294","4943"
"6536","5294","4943"
"6537","5294","4943"
"6541","5294","4943"
"6544","4858","4745"
"6588","4944","4943"
"6589","4944","4722"
"6590","4944","4722"
"6591","4944","4722"
"6607","4858","4745"
"6608","4723","5669"
"6623","4723","5669"
"6624","4723","3764"
"6630","6245","4745"
"6643","4858","4745"
"6648","4858","4745"
"6652","5294","4745"
"6653","5294","4745"
"6654","5294","4943"
"6712","4059","3764"
"6768","5294","4943"
"6769","5294","4943"
"6928","4723","5675"
"6951","4858","4745"
"6953","4858","4745"
"6954","4858","4745"
"6985","7022","4722"
"6999","4944","4722"
"7000","4944","4722"
"7001","4944","4722"
"7002","4944","4722"
"7132","4723","5675"
"7148","4858","4745"
"7218","6238","4757"
"7237","5294","4943"
"7238","5294","4943"
"7239","5294","4943"
"7242","4944","4722"
"7243","4944","4722"
"7251","4944","4722"
"7301","5294","4943"
"7302","5294","4943"
"7626","5294","4943"
"7627","5294","4943"
"7628","5294","4943"
"8009","5294","4943"
"8011","5294","4943"
"8278","4975","3764"
"8348","4723","5675"
"8492","4723","5675"
"8494","4723","5675"
"8519","4723","5675"
"9143","4723","4943"
"9238","8304","4943"
"9202","8690","4943"
"4534","4084","2605"
"4580","4028","3496"
"4581","4028","3496"
"4582","4028","3764"
"4583","4028","3764"
"4593","4078","4117"
"4594","4078","4117"
"4595","4078","4117"
"4596","4078","4117"
"4606","4037","3442"
"4607","4037","3442"
"4608","4037","3442"
"4609","4037","3442"
"4614","4068","4039"
"4615","4068","4039"
"4616","4068","4039"
"4623","4034","4079"
"4624","4034","4079"
"4646","4049","4029"
"4648","4049","4029"
"4657","4084","2605"
"4658","4084","2605"
"4693","4028","3764"
"4694","4028","3764"
"4695","4028","3764"
"4701","4078","4117"
"4702","4078","4117"
"4703","4078","4117"
"4705","4037","3442"
"4706","4037","3442"
"4707","4037","3442"
"4729","4049","4029"
"4733","4511","4039"
"4734","4511","4039"
"4739","4084","2605"
"4810","4084","3359"
"4811","4084","4757"
"4812","4084","4757"
"4815","4744","4682"
"4816","4744","4682"
"4817","4744","4682"
"4818","4744","4682"
"4819","4078","4071"
"4820","4078","4071"
"4821","4078","4071"
"4822","4078","3496"
"4823","4078","4071"
"4834","4049","4039"
"4839","4679","4745"
"4840","4679","4745"
"4852","4663","4512"
"4853","4663","4512"
"4854","4663","4512"
"4855","4663","4512"
"4867","4049","4039"
"4868","4049","4039"
"4871","4037","4753"
"4872","4037","4753"
"4873","4037","4753"
"4874","4037","4753"
"4900","4723","4119"
"4901","4723","4119"
"4902","4723","4119"
"4903","4723","4119"
"4919","4084","4029"
"4920","4084","3359"
"4921","4084","4757"
"4928","4679","3764"
"4929","4679","4745"
"4930","4679","4745"
"4931","4679","4745"
"4934","4078","4071"
"4935","4078","4071"
"4936","4078","4071"
"4937","4078","4071"
"4938","4078","4071"
"4940","4744","4682"
"4942","4744","4682"
"4945","4619","4664"
"4946","4619","4664"
"4947","4619","4664"
"4948","4619","4664"
"4949","4619","4664"
"4965","4084","4029"
"4966","4084","3359"
"4967","4084","4757"
"4968","4084","4757"
"4976","4037","3684"
"4977","4037","4753"
"4978","4037","3684"
"5005","4560","4033"
"5006","4078","4071"
"5007","4078","4071"
"5008","4078","4071"
"5009","4744","4682"
"5010","4744","4682"
"5011","4744","4682"
"5017","4619","4664"
"5018","4619","4664"
"5023","4723","4119"
"5028","4679","4745"
"5029","4679","4509"
"5030","4679","4509"
"5031","4721","4039"
"5032","4721","4039"
"5033","4721","4039"
"5045","4585","4735"
"5046","4576","4029"
"5053","4619","4664"
"5054","4619","4664"
"5055","4619","4664"
"5056","4619","4664"
"5057","4619","4664"
"5058","4585","4735"
"5061","3831","4686"
"5067","4721","4039"
"5623","4576","4029"
"5871","4576","4029"
"5089","4084","3359"
"5090","4084","3359"
"5091","4084","4109"
"5092","4084","4757"
"5093","4585","4735"
"5094","4585","4735"
"5095","4585","4735"
"5096","4585","4735"
"5097","4078","4071"
"5098","4078","4071"
"5099","4078","4071"
"5100","4078","4071"
"5104","5025","4969"
"5105","5025","4969"
"5106","5025","4969"
"5113","4979","4673"
"5114","4979","4673"
"5115","4619","4664"
"5116","4619","4664"
"5117","4619","4664"
"5118","4619","4664"
"5119","4619","4664"
"5120","4062","4895"
"5121","4062","4895"
"5122","4062","4895"
"5123","4062","4895"
"5124","4982","4737"
"5127","4078","4071"
"5129","4982","4737"
"5143","4049","4753"
"5145","4049","4753"
"5159","4905","4109"
"5160","4905","4109"
"5161","4905","4722"
"5162","4905","4109"
"5191","4663","4512"
"5192","4663","4512"
"5193","4663","4512"
"5194","4663","4512"
"5199","4721","4686"
"5200","4721","4686"
"5201","4721","4686"
"5202","4721","5004"
"5208","4870","5035"
"5213","4585","4735"
"5217","5064","4039"
"5218","5064","4039"
"5219","4663","4512"
"5254","4059","4673"
"5277","4979","4673"
"5278","4979","4673"
"5287","4037","4649"
"5288","4037","4649"
"5289","4037","4649"
"5290","4037","4649"
"5291","4037","4649"
"5299","5066","4906"
"5300","5066","3684"
"5301","5066","3684"
"5302","5066","4906"
"5304","5025","4969"
"5312","4084","4757"
"5314","4084","4757"
"5318","4078","4071"
"5319","4078",NA
"5320","4078","4071"
"5321","4078","4071"
"5322","4078","4071"
"5328","4062","4895"
"5329","4062","4895"
"5330","4062","4895"
"5345","4870",NA
"5346","4585",NA
"5348","4585","4735"
"5349","4585","4753"
"5350","4585","4941"
"5354","4110","4768"
"5365","4972","4673"
"5378","4663","4512"
"5379","4663","4512"
"5380","4663","4512"
"5381","4663","4512"
"5382","4663","4512"
"5403","4870","5035"
"5420","4619","4941"
"5451","4908","5676"
"5471","4078","4071"
"5481","4078","4071"
"5499","4037","4649"
"5500","4037","4649"
"5501","4037","4649"
"5502","4037","4649"
"5511","4723","5024"
"5530","4078","4071"
"5531","4078","4071"
"5533","4084","5062"
"5534","4084","4757"
"5535","4084","4119"
"5537","5025","4757"
"5538","5066","4673"
"5539","5066","4673"
"5540","4078","4071"
"5541","5066","5024"
"5551","4062","4895"
"5552","4062","4895"
"5553","4062","4895"
"5554","4663","4512"
"5555","4663","5676"
"5557","4663","4512"
"5563","4049","4753"
"5564","4049","4119"
"5568","4905","4914"
"5569","4905","4109"
"5570","4905","4109"
"5573","4982","4737"
"5574","4982","5035"
"5575","4982","4737"
"5586","4905","4109"
"5587","4961","4686"
"5588","4961","4686"
"5589","4961","4686"
"5594","4963","3450"
"5600","4961","4686"
"5614","5014","4943"
"5638","5060","4969"
"5639","5060","4969"
"5640","5060","4969"
"5654","5060","4969"
"5670","4766","4682"
"5673","5014","4943"
"6259","4862","4682"
"6267","4576","4682"
"6268","4576","4682"
"6269","4576","4682"
"6270","4576","4682"
"6271","4576","4682"
"6283","5284","3764"
"6284","5284","3764"
"6285","5284","3764"
"6290","4961","5466"
"6291","4961","5466"
"6292","4961","4960"
"6297","4975","4895"
"6298","4975","4895"
"6301","4963","4960"
"6302","4963","4960"
"6303","4059","4768"
"6304","4059","4895"
"6305","4059","4895"
"6306","4059","4895"
"6313","4059","4895"
"6337","4961","4960"
"6375","4084","4682"
"6376","4084","4682"
"6393","4975","4895"
"6403","4963","4722"
"6407","4975","4895"
"6415","5025","4722"
"6417","5025","4722"
"6420","4898","4943"
"6421","4898","5048"
"6422","4898","4943"
"6423","4898","5048"
"6433","4576","4682"
"6434","5284","3764"
"6435","5284","4745"
"6436","5284","4745"
"6442","4576","4682"
"6443","4576","4682"
"6444","4576","4682"
"6465","4059","4768"
"6468","4961","4960"
"6470","4961","4960"
"6471","4961","4960"
"6487","4059","4768"
"6488","4059","4768"
"6528","4961","4960"
"6529","4961","4960"
"6532","4084","4682"
"6533","4084","4757"
"6545","4961","4960"
"6546","4961","4960"
"6550","4963","4960"
"6552","4975","4895"
"6553","4975","4895"
"6554","4975","4895"
"6565","4975","4895"
"6566","5284","4943"
"6567","5284","4745"
"6571","4576","4682"
"6572","4898","5048"
"6573","4898","5048"
"6574","4898","5048"
"6575","4898","5048"
"6576","4898","5048"
"6577","4059","4768"
"6578","4059","4768"
"6580","4059","4768"
"6598","5284","3764"
"6603","4059","4768"
"6660","4576","4682"
"6661","4576","4682"
"6662","4576","4682"
"6663","4576","4682"
"6664","4576","4682"
"6672","4961","4960"
"6673","4961","4960"
"6687","5284","3764"
"6688","5284","3764"
"6689","5284","4943"
"6690","5284","3764"
"6703","4975","4895"
"6710","4059","4768"
"6711","4059","4768"
"6714","4961","4960"
"6723","6250","4682"
"6740","4059","4768"
"6833","4576","4682"
"6834","4576","4682"
"6836","4576","4682"
"6855","4961","4960"
"6856","4961","4960"
"6857","4961","5466"
"6858","4961","4960"
"6876","4576","4682"
"6930","4059","4768"
"6931","4059","4768"
"6932","4059","4768"
"6933","4059","4895"
"6952","4858","6648"
"6961","5284","3764"
"6962","5284","3764"
"6964","5284","3764"
"6971","6238","6607"
"6988","5284","3764"
"7057","6544","5107"
"7058","6544","5107"
"7059","6544","5107"
"7075","6544","5195"
"7083","4975","4895"
"7084","4975","4895"
"7091","4576","4682"
"7092","4576","4682"
"7093","4576","4682"
"7094","4576","4682"
"7095","4961","4960"
"7105","4961","4960"
"7106","4961","4960"
"7107","4961","4960"
"7147","4858","6607"
"7149","4858","6607"
"7150","4858","6607"
"7155","4059","4768"
"7156","4059","4768"
"7157","4059","4895"
"7184","6250","4682"
"7204","5284","3764"
"7205","5284","3764"
"7206","5284","3764"
"7207","5284","3764"
"7259","4961","4960"
"7260","4961","4960"
"7261","4961","5466"
"7262","4961","4960"
"7864","4663",NA
"7874","4663",NA
"7277","5014","4895"
"7278","5014","4895"
"7279","5014","4895"
"7313","6536","6391"
"7322","4059","4768"
"7332","5284","3764"
"7334","5284","3764"
"7335","5284","3764"
"7349","4576","4682"
"7350","4576","4682"
"7351","4576","4682"
"7352","4576","4682"
"7353","4576","4682"
"7373","6643","5675"
"7481","6536","6391"
"7482","6536","6391"
"7483","6536","6391"
"7494","5014","4895"
"7495","5014","4895"
"7496","5014","4895"
"7497","5014","4895"
"7498","5014","4895"
"7499","4961","5466"
"7500","4961","5466"
"7521",NA,"6455"
"7522",NA,"6455"
"7523",NA,"6455"
"7524",NA,"6455"
"7540","6536","6391"
"7547","7132","7000"
"7548","7132","7000"
"7549","7132","7000"
"7550","7132","7000"
"7600",NA,"6391"
"7640","4059","4768"
"7653","4059","4768"
"7655","4059","4768"
"7689","5284","3764"
"7690","5284","3764"
"7691","5284","3764"
"7698","6250","4682"
"7699","6250","4682"
"7700","6250","4682"
"7702","4576","4682"
"7703","4576","4682"
"7704","4576","4682"
"7705","4576","4682"
"7706","4576","4682"
"7709","4898","5048"
"7722","6643","4768"
"7738","5284","4943"
"7739","5284","4943"
"7803","4898","5048"
"7900","5014","4895"
"7902","5014","4895"
"7903","5014","4895"
"7918","4975","4895"
"7930","7132","7000"
"7931","7132","7000"
"7937",NA,"6391"
"7938",NA,"6391"
"7954","6536","6391"
"7955","6536","6391"
"7975",NA,"6391"
"7987","4059","4768"
"7988","4059","4768"
"7989","4059","4768"
"7999","6536","6391"
"8018","4059","4768"
"8047","5284","3764"
"8079","4576","4682"
"8186","6245","5253"
"8200","5014","4895"
"8201","5014","4895"
"8206","5014","4895"
"8216","5014","4895"
"8238","4898","5048"
"8245","5014","4895"
"8266","7132","7000"
"8281","4059","4768"
"8383","4898","4943"
"8428","8304","6648"
"8429","8304","6648"
"8446","6643","5675"
"8449","8304","6648"
"8515","4898","4943"
"8516","4898","4943"
"8517","4898","4943"
"8518","4898","4943"
"8584","8636","5195"
"8617","6643","5675"
"8646","8300","6251"
"8706","6245","4896"
"8976","4723","6648"
"8893","4898","4943"
"8894","4898","4943"
"8902","4898","4943"
"9196","5284","4896"
"9057","5284","4896"
"9055","5284","4896"
"9177","5284","4896"
"9069","5284","4896"
"9056","5284","4896"
"9176","5284","4943"
"8859","6392","8748"
"8857","6392","8748"
"8997","6536","9038"
"8996","6536","9038"
"8994","6536","9038"
"8993","6536","9038"
"9110","6536","9038"
"9109","6536","9038"
"9108","6536","9038"
"9111","6536","9038"
"8995","6536","9038"
"9265","8304","5466"
"9190","8304","6648"
"9071","8304","6648"
"9228","8750","6251"
"9157","8750","6251"
"9213","8941","5195"
"9295","4723","5466"
"9296","4723","5466"
"9366","6536","9038"
"9364","6536","9038"
"9365","6536","9038"
"9368","5284","4896"
"9369","5284","4896"
"9367","5284","4896"
"9538","8304","6648"
"9945","8304","6648"
"10393","5284","4943"
"10076","6643","6648"
"10375","5284","4943"
"10844","5284",NA
"4829","4585","4695"
"4830","4585","4695"
"4831","4585","4695"
"4832","4585","4695"
"4885","4607","4072"
"4886","4607","4608"
"4888","4723","4616"
"4909","4739","4070"
"4910","4739","4070"
"4913","4739","3496"
"4927","4581","4699"
"4933","4581","4699"
"4989","4739","4070"
"4990","4739","4070"
"4991","4739","4070"
"4999","4607","4705"
"5044","4733","4051"
"5059","4581","4699"
"5065","4733","4051"
"5069","4607","4072"
"5595","4581","4029"
"5655","4733","4082"
"5079","4963","4868"
"5084","4854","4907"
"5085","4854","4907"
"5086","4854","4907"
"5087","4963","4868"
"5134","4739","4109"
"5135","4739","4686"
"5136","4739",NA
"5137","4739","4686"
"5138","4967","4649"
"5139","4967","4649"
"5140","4967","4649"
"5141","4967","4649"
"5144","4049","5623"
"5146","5017","4706"
"5147","5017","4706"
"5148","5017","4706"
"5155","4867","5050"
"5168","4942","3496"
"5169","4942","3496"
"5170","4942","3496"
"5173","4863","4852"
"5174","4863","4852"
"5175","4863","4852"
"5176","4864","4852"
"5179","4872","4996"
"5180","4872","4996"
"5181","4872","4996"
"5182","5030","4768"
"5183","5030","4768"
"5184","5030","4768"
"5185","5030","4768"
"5186","4968","4998"
"5187","4968","4998"
"5188","4963","4868"
"5189","4968","4998"
"5190","4968","4998"
"5203","4947","4914"
"5204","4947","4914"
"5209","4873","4960"
"5210","4873","4960"
"5211","4873","4960"
"5212","4873","4960"
"5214","4733","4664"
"5215","4733","4847"
"5216","4733","4664"
"5220","5005","4060"
"5221","5005","4682"
"5222","5005","4682"
"5223","5005","4060"
"5226","4985","4966"
"5227","4985","4966"
"5228","4985","4966"
"5229","4985","4966"
"5238","5046","5047"
"5239","5046","5047"
"5244","4864","5623"
"5245","4864","5623"
"5251","4974","4966"
"5252","4974","4966"
"5259","5053","5009"
"5260","5053","5009"
"5261","5053","5009"
"5268","5067","4868"
"5269","5067","4868"
"5270","5067","4868"
"5271","5067","4868"
"5272","5067","4868"
"5279","5053","5009"
"5307","4854","4682"
"5308","4854","4682"
"5309","4854","4682"
"5310","4854","4682"
"5311","4854","4682"
"5313","4084","4900"
"5331","4863","4852"
"5332","4863","4852"
"5333","4863","4852"
"5334","4863","4852"
"5335","4898","4616"
"5336","4898","4616"
"5337","4898","4616"
"5366","4968","4998"
"5367","4968","4649"
"5368","4968","4998"
"5369","4968","4649"
"5370","4873","4960"
"5371","4873","4960"
"5372","4873","4960"
"5373","4873","4960"
"5374","4967","4768"
"5375","4967","4768"
"5376","4967","4768"
"5377","4967","4768"
"5384","5058","4717"
"5385","5058","4717"
"5386","5058","4717"
"5387","5058","4717"
"5388","5058","4717"
"5389","4942","3496"
"5390","4942","3496"
"5391","4942","3496"
"5392","4942","3496"
"5393","4872","4996"
"5394","4872","4996"
"5395","4872","4996"
"5396","5017","4757"
"5397","5017","4757"
"5398","5017","4757"
"5407","4739","5676"
"5408","4739","5623"
"5409","4739","4686"
"5410","4947","4914"
"5411","4947","4914"
"5412","4947","4735"
"5417","5005","4060"
"5418","5005","4060"
"5419","5005","4109"
"5422","4867","5050"
"5423","4867","5050"
"5424","4867","5050"
"5425","4872","4996"
"5426","4733","4664"
"5427","4733","4852"
"5428","4733","4852"
"5429","4733","4664"
"5433","4947","4914"
"5434","5005","4060"
"5437","5046","5047"
"5438","5046","4070"
"5439","5046","5047"
"5440","5046","5047"
"5441","4985","4966"
"5442","4985","4966"
"5454","4965",NA
"5455","4965",NA
"5458","4976","5048"
"5459","4961","5032"
"5460","4961","5032"
"5461","4961","5032"
"5468","4607","4737"
"5469","4607","4023"
"5477","5053","5009"
"5478","5053","5009"
"5479","5053","4939"
"5492","5067","4969"
"5493","5067","4969"
"5494","5067","4969"
"5495","5067",NA
"5498","5053","5009"
"5519","4965","4682"
"5520","4965","4039"
"5521","4965","4757"
"5522","4965","4039"
"5523","4854","4907"
"5524","4854","4907"
"5525","4854","4907"
"5529","4854","4907"
"5532","4965",NA
"5543","4873","4960"
"5544","4873","4960"
"5545","4873","4960"
"5546","4873","4960"
"5556","4663","5623"
"5558","4967","4071"
"5559","4967","4768"
"5560","4967","4768"
"5561","4967","4768"
"5562","4967","4768"
"5565","4049","5623"
"5566","4049","5623"
"5567","5008","5871"
"5571","4898","4616"
"5572","4898","4616"
"5582","4968","4998"
"5583","4968","4998"
"5584","4968","4998"
"5585","4968","4998"
"5592","4867","5050"
"5593","4976","4896"
"5597","4062","4903"
"5598","4976","4896"
"5601","4947","4914"
"5602","4947","4914"
"5603","4947","4914"
"5613","5017","4706"
"5615","4976","3359"
"5616","4976","4060"
"5619","5005","4737"
"5620","5005","4060"
"5621","5005","4060"
"5624","4976","5048"
"5625","5060","4903"
"5626","4867","5050"
"5627","4867","5050"
"5628","4867",NA
"5629","4867","5050"
"5631","4581","4699"
"5632","4733","4039"
"5633","4733","4039"
"5634","4733","4664"
"5637","5060","4903"
"5652","4607","4737"
"5653","4607","4737"
"5663","5053","5009"
"5664","5053","5009"
"5679","4867","5050"
"6247","6245","5031"
"6248","6245","5031"
"6249","6245","5031"
"6254","4084","4900"
"6255","4084","5871"
"6256","4084","4900"
"6257","4084","4705"
"6258","4862","5031"
"6260","4862","5031"
"6261","4862","5031"
"6262","5025","4705"
"6263","5025","4705"
"6264","5025","4705"
"6265","5025","4705"
"6266","5025","4705"
"6274","4976","5096"
"6275","4976","5096"
"6276","4976","5096"
"6277","4976","5096"
"6278","4976","5096"
"6279","4663","5871"
"6280","4663","5871"
"6281","4663","5871"
"6282","4663","5871"
"6286","5067","5623"
"6287","5067","5623"
"6288","5067","5623"
"6289","5067","5623"
"6300","4663","5871"
"6310","4739","4895"
"6316","4872","5675"
"6317","4872","5675"
"6318","4872","5675"
"6319","4872","4960"
"6324","4873","5253"
"6325","4873","4960"
"6326","4967","4768"
"6327","4967","4768"
"6328","4967","4768"
"6329","4967","4768"
"6330","4967","4768"
"6341","4873","5253"
"6348","5093","4900"
"6349","5093","4682"
"6350","5093","4682"
"6377","4084","4900"
"6378","4084","4900"
"6406","4084","4900"
"6416","5025","4705"
"6418","5025","4705"
"6419","5025","4705"
"6445","5067","5623"
"6446","5067","5623"
"6447","5067","5623"
"6448","5067","5623"
"6450","4854","4929"
"6460","4872","5675"
"6461","4872","5675"
"6462","4872","5675"
"6463","4872","5675"
"6476","4872","5675"
"6480","6245","5031"
"6483","4967","4895"
"6485","4967","4895"
"6489","6245","5031"
"6490","4663","5871"
"6491","4663","5871"
"6492","4663","5871"
"6493","4663","5871"
"6494","6245","5031"
"6495","5093","4682"
"6496","5093","4682"
"6497","5093","4682"
"6498","5093","4682"
"6499","4854","4929"
"6502","4965","5314"
"6503","4965","5314"
"6504","4965","5675"
"6505","4965","5314"
"6507","6245","4929"
"6534","4084","4900"
"6543","4976","5096"
"6547","4084","4900"
"6555","4663","5871"
"6556","4663","5871"
"6557","4663","5871"
"6558","4663","5871"
"6559","4663","5871"
"6581","5025","4705"
"6582","5025","4705"
"6583","5025","4705"
"6584","5093","4900"
"6585","5093","4682"
"6586","5093","4682"
"6587","5093","4900"
"6592","5025","4705"
"6596","5067","5623"
"6597","5067","5623"
"6606","4976","5096"
"6609","4723","5202"
"6611","4872","5675"
"6612","4872","5675"
"6631","6245","5031"
"6632","6245","5031"
"6637","4872","5675"
"6642","4976","4943"
"6646","4858","4929"
"6647","4976","4943"
"6649","4854","4929"
"6651","5067","5031"
"6669","5093","4682"
"6670","5093","4682"
"6671","5093","4682"
"6684","5067","5031"
"6685","5067","5031"
"6686","5067","5031"
"6700","5589","4768"
"6716","4739","4895"
"6729","4873","4960"
"6730","4873","4960"
"6731","4873","4960"
"6732","4873","4960"
"6738","4872","5675"
"6741","6267","6433"
"6742","6267","6433"
"6754","6415","4745"
"6755","6415","4745"
"6761","4965","5314"
"6762","4965","5314"
"6766","4854","4929"
"6767","4854","4929"
"6804","5067","5031"
"6805","5067","5031"
"6818","6269","6270"
"6820","5067","5031"
"6824","4873","4960"
"6825","4873","4960"
"6826","4873","4960"
"6838","6269","6270"
"6840","6269","6270"
"6862","6565",NA
"6863","6565",NA
"6864","6565","6887"
"6888","4872","5675"
"6889","4872","5675"
"6890","4872","5675"
"6891","4872","5675"
"6907","6420","6455"
"6908","6420","6455"
"6909","6420","6455"
"6924","4854","4929"
"6925","4854","4929"
"6926","4854","4929"
"6927","4854","4929"
"6934","5093","4682"
"6935","5093","4682"
"6955","4858","6436"
"6960","4854","4929"
"6982","6267","3764"
"6983","6267","6433"
"6984","6267","3764"
"7010","6269","7024"
"7011","6269","4722"
"7012","6269","4722"
"7020","6269","6270"
"7025","4965","5314"
"7026","4965","5314"
"7027","4965","5314"
"7028","4965","5314"
"7029","4965","5314"
"7076","6245","5096"
"7078","6415","6270"
"7100","4967","4895"
"7126","4854","4929"
"7127","4854",NA
"7128","4854","4929"
"7129","4854","4929"
"7135","4873","4960"
"7136","4873","4960"
"7137","4873","4960"
"7138","4873","4960"
"7144","4872","5675"
"7145","4872","5675"
"7146","4872","5675"
"7171","6290","5202"
"7172","6290","5202"
"7174","5093","4682"
"7175","5093","4682"
"7176","5093","4682"
"7177","5093","4682"
"7182","4854","4929"
"7194","4872","5675"
"7195","4872","5675"
"7199","4858","6435"
"7203","5284","4929"
"7216","6565","6887"
"7217","6565","6887"
"7228","6420","6455"
"7229","6420","5195"
"7264","4854","4929"
"7267","6245","5096"
"7274","6245","5096"
"7276","6245","5096"
"7860","6245","5096"
"7299","5294","4929"
"7300","5294","4929"
"7331","5284","6435"
"7336","6250","6532"
"7337","6250","6532"
"7338","6250","6532"
"7339","6250","6532"
"7356","4873","4960"
"7357","4873","4960"
"7358","4873","4960"
"7359","4873","4960"
"7384","4739","5466"
"7411","7075","6391"
"7412","7075","6391"
"7413","7075","6391"
"7414","4872","5675"
"7415","4872","5675"
"7416","4872","5675"
"7421","6269","6270"
"7422","6269","6270"
"7452","4965","5195"
"7464","4872","5675"
"7468","6269","6270"
"7469","6269","6270"
"7532","4967","4895"
"7534","4967","4895"
"7563","5589","4768"
"7581","6930","4895"
"7603","4854","4929"
"7604","4854","4929"
"7620","6267","6270"
"7648","6952","6971"
"7650","6420","7024"
"7651","6420","6251"
"7652","6420","7024"
"7671","6420","7024"
"7672","6420","6251"
"7701","6250","6532"
"7707","4873","4960"
"7708","4873","4960"
"7752","4873","4960"
"7767","6267","4929"
"7768","6267","6270"
"7769","6267","6270"
"7770","6267","6270"
"7777","4872","5675"
"7778","4872","5675"
"7779","4872","5675"
"7780","4872","5675"
"7822","6267","6270"
"7835","4739","5466"
"7836","4739","5466"
"7877","6245","4929"
"7880","4858","6435"
"7907","4739","5466"
"7956","4854","4929"
"7957","4854","4929"
"7958","4854","4929"
"7959","4854","4929"
"7960","4854","4929"
"8028","4976","6391"
"8045","5284","4929"
"8046","5284","4929"
"8048","4854","4900"
"8049","4854","4900"
"8052",NA,"4900"
"8087","6250","6532"
"8088","6250","6532"
"8089","6250","6532"
"8090","6250","6532"
"8136","6689",NA
"8152","4663","4900"
"8158","6267","4943"
"8159","6267","6270"
"8161","6415","6270"
"8168","4872","5675"
"8169","4872","5675"
"8272","4854","4896"
"8273","4854","4929"
"8274","4854","4929"
"8275","4854","4929"
"8293","6290","5048"
"8294","6290","5202"
"8295","6290","5048"
"8372","5284","7900"
"8373","5284","7900"
"8382","5284","7900"
"8384","4898","4929"
"8385","4898","4929"
"8460","6245","6687"
"8461","6245","6687"
"8462","6245","6687"
"8463","6245","6687"
"8508","8300","7703"
"8509","8300","7703"
"8510","8300","7703"
"8520","8300","7703"
"8543","6536","4929"
"8561","6290","5466"
"8562","5284","7900"
"8563","5284","7278"
"8564","5284","7900"
"8565","5284","7900"
"8577","6290","5466"
"8578","6290","5466"
"8579","6290","5466"
"8580","6290","5466"
"8601","4967","5466"
"8602","4967","5466"
"8603","4967","5466"
"8644","4976","4943"
"8660","4976","4943"
"8677","6689","6768"
"8680","6689","6768"
"8693","5284","7900"
"8695","5284","7900"
"8696","5284","7900"
"8702","6290","5466"
"8711","6290","5466"
"8712","6290","5466"
"8713","6290","5466"
"8721","6269","6251"
"8740","4854",NA
"8800","5284","7900"
"8935","5284","7900"
"8760","5284","7900"
"8759","5284","7900"
"8758","5284","7900"
"8757","5284","7900"
"8922","5284","7900"
"8921","5284","7900"
"8920","5284","7900"
"8810","6536","7900"
"8775","6536","7900"
"8774","6536","7900"
"8773","6536","7900"
"8776","6536","7900"
"9053","8690","7689"
"9051","8690","7689"
"9050","8690","7689"
"5125","4982","4885"
"5154","4972","5044"
"5157","4972","5044"
"5171","4927","4906"
"5172","4927","4906"
"5230","4909","3496"
"5232","4909","5059"
"5233","4909","3496"
"5234","4830","3496"
"5235","4830","4070"
"5241","4989","4900"
"5242","4989","4900"
"5243","4989","4900"
"5249","4933","4973"
"5250","4933","4973"
"5263","5066","4991"
"5264","4968","4991"
"5303","5025","5044"
"5305","5025","5044"
"5306","5025","5044"
"5347","4585","5044"
"5356","4982","4885"
"5357","4982","4885"
"5358","4982","4885"
"5431","4933","4973"
"5432","4933","4973"
"5444","4933","4973"
"5446","4830","4070"
"5447","4830","4070"
"5448","4830","4070"
"5449","4990","4901"
"5450","4830","4070"
"5480","4909","5669"
"5482","4909","3496"
"5483","3302","5069"
"5488","4380","4991"
"5489","4744","4991"
"5491","4380","4991"
"5505","3302","4885"
"5506","4909","4070"
"5515","4989",NA
"5516","4989","5623"
"5517","4989",NA
"5518","4989","5871"
"5536","5025","5044"
"5606","4933","4973"
"5607","4933","4973"
"5608","4933","4973"
"5660","4974","4991"
"5661","4744","4991"
"5662","4744","4991"
"5678","4830","4070"
"6246","6245","5139"
"6272","4963","5468"
"6273","4963","5468"
"6293","4933","5202"
"6294","4933","5202"
"6295","4933","5202"
"6296","4975","4991"
"6299","4975","4991"
"6307","5140","4991"
"6308","5140","4991"
