"BirdID","Brood.natal","Brood.rearing","Age","Year","Mass","max.temp","Air.temp","surv"
"10731","T045","T045","10",2019,15,37.83347292,17.4,0
"10734","T051","T051","2",2019,2.2,21.7,15.5,1
"10735","T051","T051","2",2019,3.2,22.3,15.6,0
"10735","T051","T051","5",2019,5.5,32.23051189,15.8,1
"10742","T056","T056","5",2019,4,34.95390727,13.4,1
"10742","T056","T056","2",2019,1.9,29.4,12,0
"10743","T056","T056","2",2019,2.8,28.7,12,0
"10743","T056","T056","10",2019,15.6,38.17680149,13.2,0
"10743","T056","T056","5",2019,5.7,35.33692184,13.5,0
"10743","T056","T056","12",2019,21,38.17680149,13.2,1
"10744","T056","T056","2",2019,2.5,29.5,12.1,1
"10745","T056","T056","2",2019,1.7,28.7,12.1,1
"10757","T060","T060","5",2019,9.1,35.18283239,14.5,1
"10757","T060","T060","2",2019,4.1,33.5,14.9,0
"10758","T060","T060","5",2019,11.2,35.10700743,14.5,1
"10758","T060","T060","2",2019,4.8,34,14.9,0
"10759","T060","T060","2",2019,2.2,33.1,14.9,1
"10760","T061","T061","12",2019,15.2,38.16804519,21.4,1
"10760","T061","T061","2",2019,2.8,31.4,21.2,0
"10760","T061","T061","10",2019,12.4,35.37934811,22.1,0
"10760","T061","T061","5",2019,5.7,31.83208075,20.8,0
"10763","T062","T062","5",2019,10.3,37.49587236,21.9,0
"10763","T062","T062","2",2019,3,29.94319995,23.2,0
"10763","T062","T062","10",2019,25.2,38.79872309,17.3,0
"10763","T062","T062","12",2019,25.4,39.02028215,20.5,1
"10764","T062","T062","12",2019,26.4,38.7026201,20.5,1
"10764","T062","T062","10",2019,24.9,40.15247403,17.2,0
"10764","T062","T062","5",2019,9.1,37.46154785,21.9,0
"10764","T062","T062","2",2019,2.4,30.8,23.2,0
"10765","T062","T062","12",2019,22.8,39.37987727,20.5,1
"10765","T062","T062","10",2019,24.2,39.46209964,17.2,0
"10765","T062","T062","5",2019,12.5,27.61967337,21.9,0
"10765","T062","T062","2",2019,4.4,31.8,23.2,0
"10767","T063","T063","5",2019,14.2,37.92439781,21.4,0
"10767","T063","T063","12",2019,24.8,38.80509235,20.2,1
"10767","T063","T063","2",2019,6.3,34.9,22.4,0
"10767","T063","T063","10",2019,26.1,39.0791071,22.3,0
"10768","T063","T063","5",2019,9.5,36.5757791,21.5,0
"10768","T063","T063","2",2019,3.3,32.5,22.4,0
"10768","T063","T063","12",2019,22.8,37.87445547,20.2,1
"10768","T063","T063","10",2019,23.1,40.2205411,22.3,0
"10769","T063","T063","5",2019,15,38.08379933,21.4,0
"10769","T063","T063","2",2019,5.8,34,22.4,0
"10769","T063","T063","12",2019,25.1,38.63539381,20.2,1
"10769","T063","T063","10",2019,26.9,39.21224567,22.4,0
"10780","T064","T064","5",2019,10.2,37.50576511,23.5,1
"10780","T064","T064","2",2019,3.6,36.66910636,21.7,0
"10781","T064","T064","2",2019,3.5,35.58745558,21.7,0
"10781","T064","T064","10",2019,24.3,37.4,19.8,0
"10781","T064","T064","12",2019,24,38.04314741,23.8,1
"10781","T064","T064","5",2019,11.2,38.20693967,23.5,0
"10782","T064","T064","12",2019,22.6,26.83026929,23.8,1
"10782","T064","T064","2",2019,2.2,35.92885106,21.7,0
"10782","T064","T064","5",2019,7.6,37.58006847,23.5,0
"10782","T064","T064","10",2019,21.2,37.59089268,19.8,0
"10784","T066","T066","10",2019,26.3,39.2195273,21.2,0
"10784","T066","T066","12",2019,24.3,37.95321865,18.5,1
"10784","T066","T066","2",2019,5.9,35.2,21.9,0
"10784","T066","T066","5",2019,15.1,37.38680692,21.6,0
"10785","T066","T066","12",2019,23.8,38.54975558,18.5,1
"10785","T066","T066","10",2019,23.3,39.60783739,21.2,0
"10785","T066","T066","5",2019,11.3,36.07147225,21.5,0
"10785","T066","T066","2",2019,4.2,35.44588766,21.9,0
"10786","T066","T066","5",2019,14.6,38.46683202,21.7,0
"10786","T066","T066","2",2019,5.9,35.72833112,22,0
"10786","T066","T066","12",2019,24.8,36.49190824,18.5,1
"10786","T066","T066","10",2019,26.2,37.84191731,21.2,0
"10787","T066","T066","5",2019,6,37.26884333,21.5,0
"10787","T066","T066","2",2019,2.3,34.2,22,0
"10787","T066","T066","12",2019,18.6,36.65325046,18.5,1
"10787","T066","T066","10",2019,14.7,38.2062858,21.2,0
"10788","T067","T067","12",2019,19.7,40.71762122,22.6,1
"10788","T067","T067","5",2019,8.5,37.3,23.8,0
"10788","T067","T067","2",2019,3.2,33.2,21,0
"10788","T067","T067","10",2019,17.9,38.56315239,18.4,0
"10789","T067","T067","5",2019,11,38.51894724,23.8,1
"10789","T067","T067","2",2019,3.7,34.92066195,21,0
"10790","T070","T068","5",2019,12.5,34.17823938,23.4,0
"10790","T070","T068","2",2019,4.7,35.30893059,15.9,0
"10790","T070","T068","10",2019,15,34.61924491,22.1,0
"10790","T070","T068","12",2019,14.4,38.27280051,21.6,1
"10791","T070","T068","5",2019,7.6,36.35142133,23.4,0
"10791","T070","T068","12",2019,17.8,38.62472758,21.6,1
"10791","T070","T068","2",2019,2.2,32.17941506,15.9,0
"10791","T070","T068","10",2019,14.4,36.17399761,22.1,0
"10792","T070","T071","5",2019,12.3,34.82589613,15.9,0
"10792","T070","T071","10",2019,22.4,36.21817581,17.5,0
"10792","T070","T071","2",2019,4.4,34.05551321,15.9,0
"10792","T070","T071","12",2019,22,38.33614268,21.4,1
"10793","T071","T070","2",2019,3,35.55577106,16.3,0
"10793","T071","T070","10",2019,12.4,36.92955339,17.4,0
"10793","T071","T070","12",2019,12.7,39.29202462,20.5,1
"10793","T071","T070","5",2019,6.6,36.92233747,15.7,0
"10794","T071","T070","5",2019,10.2,35.71558081,15.7,0
"10794","T071","T070","2",2019,4.3,33.47339822,16.3,0
"10794","T071","T070","12",2019,19.6,37.71528619,20.5,1
"10794","T071","T070","10",2019,18.2,39.09795438,17.5,0
"10795","T071","T070","10",2019,17.6,38.43560883,17.5,0
"10795","T071","T070","2",2019,4.2,32.6357777,16.3,0
"10795","T071","T070","5",2019,9.5,36.73837033,15.7,0
"10796","T068","T071","2",2019,5.5,33.39267395,20.4,0
"10796","T068","T071","12",2019,19.8,37.2,21.4,1
"10796","T068","T071","5",2019,13,36.15177031,15.9,0
"10796","T068","T071","10",2019,19.7,35.56277537,17.5,0
"10797","T068","T071","2",2019,5.2,32.56696861,20.4,0
"10797","T068","T071","12",2019,23.7,38.13611362,21.4,1
"10797","T068","T071","5",2019,14.6,35.38017266,15.9,0
"10797","T068","T071","10",2019,25,38.6454642,17.5,0
"10798","T069","T072","5",2019,6.9,35.42305277,15.9,0
"10798","T069","T072","2",2019,2.3,33.88779461,16.3,0
"10798","T069","T072","12",2019,17.5,37.89457728,21.5,1
"10798","T069","T072","10",2019,14.7,37.17554814,18.2,0
"10799","T069","T072","10",2019,20.1,37.9193686,18.2,0
"10799","T069","T072","2",2019,4.6,34.24113366,16.3,0
"10799","T069","T072","12",2019,21.3,38.83752195,21.5,1
"10799","T069","T072","5",2019,11,36.39693894,15.9,0
"10800","T069","T069","10",2019,16.9,37.63627405,17.9,0
"10800","T069","T069","2",2019,4.2,32.9,11.4,0
"10800","T069","T069","12",2019,18.9,39.00605555,23.2,1
"10800","T069","T069","5",2019,10.3,37.72180829,16.2,0
"10801","T069","T069","10",2019,17,36.56801707,17.9,0
"10801","T069","T069","5",2019,9.8,37.98412791,16.2,0
"10801","T069","T069","12",2019,18.7,38.72779449,23.2,1
"10801","T069","T069","2",2019,4.7,32.6,16.4,0
"10802","T069","T069","10",2019,18.3,41.06508743,17.8,0
"10802","T069","T069","2",2019,4.5,32.3,16.4,0
"10802","T069","T069","5",2019,10.1,36.81636042,16.2,0
"10802","T069","T069","12",2019,20.3,39.79473149,23.2,1
"10803","T072","T069","10",2019,13.4,36.58893172,18,0
"10803","T072","T069","5",2019,8.5,37.05772491,16.2,0
"10803","T072","T069","12",2019,16.8,38.80241541,23.2,1
"10803","T072","T069","2",2019,3.7,32.71324823,16.1,0
"10804","T072","T069","10",2019,17.4,37.43026464,17.9,0
"10804","T072","T069","2",2019,5.4,32.73708016,16.1,0
"10804","T072","T069","5",2019,10.6,38.26860504,16.2,0
"10804","T072","T069","12",2019,19.2,38.22591427,23.3,1
"10805","T075","T073","2",2019,5.9,31,20.1,0
"10805","T075","T073","12",2019,24.7,38.08150987,22.5,1
"10805","T075","T073","10",2019,23.8,38.30487958,22.4,0
"10805","T075","T073","5",2019,13.2,37.34848731,24.1,0
"10806","T075","T073","12",2019,19.3,37.49919704,22.5,1
"10806","T075","T073","10",2019,16.1,37.04158015,22.4,0
"10806","T075","T073","2",2019,2.7,31.1,20.1,0
"10807","T075","T073","2",2019,6.7,30.2,20.1,0
"10807","T075","T073","10",2019,25.1,35.58361905,22.4,0
"10807","T075","T073","12",2019,24.5,38.0815826,22.7,1
"10807","T075","T073","5",2019,16.4,36.4,24.1,0
"10808","T077","T074","5",2019,4.8,30.9,24.2,1
"10808","T077","T074","2",2019,4.5,35.63289969,19.8,0
"10809","T077","T074","2",2019,2.1,32.2,19.8,1
"10810","T077","T074","2",2019,3.4,33.3,19.8,1
"10811","T074","T077","5",2019,5.2,35.93481679,24.2,0
"10811","T074","T077","12",2019,7.6,38.08294216,21.9,1
"10811","T074","T077","10",2019,6.9,34.58900696,21.5,0
"10811","T074","T077","2",2019,1.7,32.1,20,0
"10812","T074","T077","2",2019,3,32.6,20,0
"10812","T074","T077","10",2019,21.6,40.16317147,21.5,0
"10812","T074","T077","12",2019,23,40.64047022,21.9,1
"10812","T074","T077","5",2019,10.1,37.20285211,24.2,0
"10813","T074","T077","12",2019,21.3,38.95657458,21.9,1
"10813","T074","T077","10",2019,18.6,38.17192818,21.5,0
"10813","T074","T077","2",2019,1.9,30.7,20,0
"10813","T074","T077","5",2019,7.5,37.52918216,24.2,0
"10814","T074","T074","2",2019,2.8,32,20.1,0
"10814","T074","T074","5",2019,3.1,30.1,24.2,1
"10815","T073","T075","5",2019,8.2,36.22480074,23.5,0
"10815","T073","T075","10",2019,13.2,34.41689484,22.2,0
"10815","T073","T075","12",2019,14.4,36.98836783,22.4,1
"10815","T073","T075","2",2019,2.7,32.02617983,20.4,0
"10816","T073","T075","2",2019,4,31.47961208,20.4,0
"10816","T073","T075","5",2019,11.9,36.20167776,23.5,0
"10816","T073","T075","12",2019,20.6,38.86631199,22.3,1
"10816","T073","T075","10",2019,19.8,38.70513139,22.1,0
"10817","T073","T075","10",2019,12.2,34.85329659,22.1,0
"10817","T073","T075","2",2019,3.2,32.6595472,20.4,0
"10817","T073","T075","12",2019,13.7,37.80726137,22.4,1
"10817","T073","T075","5",2019,9.7,35.1,23.5,0
"10818","T079","T081","12",2019,20.6,39.24246667,23.6,1
"10818","T079","T081","5",2019,9.6,36.17461528,21.5,0
"10818","T079","T081","10",2019,17.2,38.60307437,21.6,0
"10818","T079","T081","2",2019,6.2,36.57523609,17,0
"10819","T079","T081","12",2019,20.7,39.41379048,23.5,1
"10819","T079","T081","5",2019,9.1,37.48008086,21.5,0
"10819","T079","T081","2",2019,5.1,37.91105021,17,0
"10819","T079","T081","10",2019,17.2,39.00714471,21.5,0
"10820","T079","T081","12",2019,24.6,40.07071178,23.5,1
"10820","T079","T081","10",2019,23.6,40.6903892,21.5,0
"10820","T079","T081","5",2019,11.9,37.4,21.4,0
"10820","T079","T081","2",2019,7.6,37.45981812,17,0
"10821","T082","T076","12",2019,19.3,39,26.4,1
"10821","T082","T076","10",2019,15.6,40.60541923,18.1,0
"10821","T082","T076","5",2019,9.8,38.67367834,23.8,0
"10822","T082","T076","5",2019,13.9,38.45819201,23.8,0
"10822","T082","T076","12",2019,22.9,38.8,26.4,1
"10822","T082","T076","10",2019,19.8,37.68757281,18.1,0
"10822","T082","T076","2",2019,4.1,36.47784803,17.2,0
"10823","T082","T076","5",2019,13,38.7653226,23.8,0
"10823","T082","T076","10",2019,18.5,38.71511211,18.2,0
"10823","T082","T076","2",2019,3.5,34.70455111,17.2,0
"10823","T082","T076","12",2019,20.9,40.4,26.4,1
"10824","T076","T082","2",2019,3.3,34.19137527,17.5,1
"10825","T076","T082","2",2019,5.4,34.41476337,17.5,0
"10825","T076","T082","10",2019,20.2,37.43381129,18.2,0
"10825","T076","T082","5",2019,13.4,37.89496312,23.8,0
"10825","T076","T082","12",2019,19.9,39.1,25.2,1
"10826","T076","T082","2",2019,5.2,34.62599782,17.5,0
"10826","T076","T082","12",2019,20,38.7,25.3,1
"10826","T076","T082","10",2019,20.3,38.89057583,18.2,0
"10826","T076","T082","5",2019,13.8,40.00898831,23.8,0
"10827","T081","T079","5",2019,14.3,37.21920698,23.8,0
"10827","T081","T079","12",2019,24,38.79301862,24.5,1
"10827","T081","T079","10",2019,22.1,39.41943703,18.7,0
"10828","T081","T079","12",2019,23.7,38.35064869,24.5,1
"10828","T081","T079","5",2019,13.5,37.76846721,23.8,0
"10828","T081","T079","2",2019,3.7,35.9,24.5,0
"10828","T081","T079","10",2019,19.2,38.77506359,18.5,0
"10829","T081","T079","10",2019,16,37.69116001,18.6,0
"10829","T081","T079","12",2019,20.7,37.80964483,24.5,1
"10829","T081","T079","5",2019,8.4,36.59246601,23.8,0
"10830","T083","T083","10",2019,21.5,39.24565713,21.8,0
"10830","T083","T083","5",2019,10.2,37.2106447,22.1,0
"10830","T083","T083","2",2019,3.9,36.44509795,23.1,0
"10830","T083","T083","12",2019,24.2,39.49458611,21.6,1
"10831","T083","T083","5",2019,4.8,35.09310335,22.1,1
"10831","T083","T083","2",2019,2.4,34.98845407,23.1,0
"10832","T083","T083","5",2019,9.7,36.08956001,22,0
"10832","T083","T083","2",2019,3.9,35.58258447,23.1,0
"10832","T083","T083","12",2019,22.3,38.7,21.6,1
"10832","T083","T083","10",2019,19.6,38.80506858,21.8,0
"10833","T083","T083","10",2019,20,39.71272545,21.8,0
"10833","T083","T083","2",2019,4.2,35.61163097,23.1,0
"10833","T083","T083","12",2019,22.5,38,21.7,1
"10833","T083","T083","5",2019,10.4,37.37240272,22,0
"10835","T080","T080","10",2019,22.6,37.48841108,18.9,0
"10835","T080","T080","2",2019,4.9,35.68695755,15.2,0
"10835","T080","T080","12",2019,23.3,36.91399921,22.1,1
"10835","T080","T080","5",2019,12.6,36.38031531,17.5,0
"10836","T080","T080","5",2019,5.6,35.99255752,17.5,1
"10836","T080","T080","2",2019,3,35.23328787,15.2,0
"10837","T080","T080","2",2019,3.8,35.64631542,15.2,0
"10837","T080","T080","12",2019,22.3,38.87883385,22.2,1
"10837","T080","T080","5",2019,8.4,34.98155636,17.6,0
"10838","T080","T080","12",2019,22.7,37.90315051,22.2,1
"10838","T080","T080","2",2019,5.2,35.38470686,15.2,0
"10838","T080","T080","10",2019,23.2,40.25172538,18.8,0
"10838","T080","T080","5",2019,12.4,35,17.5,0
"10839","T084","T084","2",2019,3.6,31.6,24.1,0
"10839","T084","T084","12",2019,23.7,40.9592078,23.8,1
"10839","T084","T084","5",2019,6.3,36.74386367,18.3,0
"10839","T084","T084","10",2019,19.7,39.0104289,24.2,0
"10840","T084","T084","2",2019,2.2,30.2,24.2,1
"10841","T084","T084","2",2019,2.1,31,24.2,1
"10842","T084","T084","2",2019,3.9,31.4,24.2,0
"10842","T084","T084","12",2019,23.8,38.15446191,23.8,1
"10842","T084","T084","10",2019,22.6,38.21102083,24.2,0
"10842","T084","T084","5",2019,7.6,36.19600153,18.3,0
"10846","T087","T087","2",2019,8.6,35.14060173,23.6,0
"10846","T087","T087","5",2019,16.4,37.3011693,17.7,0
"10846","T087","T087","12",2019,23.3,39.64860733,21.9,1
"10846","T087","T087","10",2019,24.4,36.62609607,18.2,0
"10847","T087","T087","10",2019,23,37.54079547,18.1,0
"10847","T087","T087","5",2019,10.6,32.93400872,17.7,0
"10847","T087","T087","2",2019,3.7,32.9,23.6,0
"10849","T086","T086","12",2019,23.7,38.4,23.1,1
"10849","T086","T086","10",2019,22.2,39.58023654,22.2,0
"10849","T086","T086","5",2019,10.1,36.15537642,22,0
"10849","T086","T086","2",2019,4,26.7,21.1,0
"10850","T086","T086","5",2019,10.9,36.53104675,22,0
"10850","T086","T086","2",2019,4.4,30.6,21,0
"10850","T086","T086","12",2019,25.8,40.75224962,23.1,1
"10850","T086","T086","10",2019,24.7,39.08472404,22.2,0
"10851","T086","T086","2",2019,2.1,28.1,21,0
"10851","T086","T086","12",2019,20.9,39.77450013,23.1,1
"10851","T086","T086","10",2019,16.6,38.16146681,22.2,0
"10851","T086","T086","5",2019,6.9,35.96419119,22,0
"10852","T086","T086","5",2019,9.9,37.02390586,22.1,0
"10852","T086","T086","2",2019,4.5,28.8,21,0
"10852","T086","T086","12",2019,23.2,39.21785643,23.1,1
"10852","T086","T086","10",2019,20.5,38.5,22.2,0
"10853","T078","T089","5",2019,6.6,36.84043366,22,0
"10853","T078","T089","10",2019,20.5,37.51155983,21.9,0
"10853","T078","T089","2",2019,2.6,33.13159331,18.1,0
"10853","T078","T089","12",2019,21.7,38.8,21.4,1
"10854","T078","T089","2",2019,2.1,34.81653229,18.1,0
"10854","T078","T089","12",2019,18.5,37.9,21.4,1
"10854","T078","T089","5",2019,5.2,33.88009797,22,0
"10854","T078","T089","10",2019,17.7,37.69434252,21.9,0
"10856","T085","T078","5",2019,6.8,32.22059803,21.8,0
"10856","T085","T078","2",2019,3.3,35.60991976,17.8,0
"10856","T085","T078","12",2019,20.4,37.1,20.2,1
"10856","T085","T078","10",2019,17.4,37.7,22.2,0
"10857","T085","T078","12",2019,24.2,37.69701734,20.2,1
"10857","T085","T078","10",2019,24.2,38.4,22.2,0
"10857","T085","T078","2",2019,5.6,35.02176509,17.8,0
"10858","T085","T085","10",2019,27.3,38.5,21.9,0
"10858","T085","T085","2",2019,6.1,35.62734451,17.8,0
"10858","T085","T085","5",2019,15.6,36.22544215,21.2,0
"10858","T085","T085","12",2019,25.6,36.9191345,19.8,1
"10859","T089","T085","10",2019,25.5,39.81696117,21.9,0
"10859","T089","T085","12",2019,27.1,38.78316205,19.8,1
"10859","T089","T085","2",2019,4.6,30.23122861,17.5,0
"10859","T089","T085","5",2019,11.9,34.41193516,21.2,0
"10860","T089","T085","12",2019,25.2,38.50569079,19.8,1
"10860","T089","T085","10",2019,23.4,39.7,21.9,0
"10860","T089","T085","2",2019,3.9,30.53521241,17.5,0
"10860","T089","T085","5",2019,8.8,33.87692844,21.2,0
"10862","T093","T094","5",2019,12.3,33.5,18.9,0
"10862","T093","T094","2",2019,4.7,30.5,21.9,0
"10862","T093","T094","10",2019,25.1,38.10826858,17.2,0
"10862","T093","T094","12",2019,25.3,38.50193357,25.7,1
"10863","T093","T094","2",2019,1.8,30.7,21.9,0
"10863","T093","T094","5",2019,4.8,33.94026032,18.8,0
"10863","T093","T094","10",2019,15.6,36.66505282,17.2,0
"10864","T093","T091","2",2019,2.2,31.3,21.9,1
"10865","T091","T093","5",2019,10.4,36.06892352,21.8,0
"10865","T091","T093","10",2019,25.6,38.4,23.8,0
"10865","T091","T093","12",2019,25.6,39.21089379,23.9,1
"10865","T091","T093","2",2019,4.1,29,17.8,0
"10866","T091","T093","5",2019,11.7,35.68029326,21.8,0
"10866","T091","T093","2",2019,5.4,30.8,17.8,0
"10866","T091","T093","10",2019,26.1,38.30682559,23.8,0
"10866","T091","T093","12",2019,25.9,39.3,23.9,1
"10867","T091","T093","2",2019,2.2,28.3,17.8,1
"10868","T091","T091","2",2019,1.9,29.3,17.8,1
"10869","T094","T093","10",2019,24.1,38.88422156,17.2,0
"10869","T094","T093","12",2019,23.6,24.22634777,21.8,1
"10869","T094","T093","2",2019,4.3,34.77266462,18.2,0
"10870","T094","T091","12",2019,20.1,37.83457426,21.8,1
"10870","T094","T091","2",2019,2.6,32.8,18.2,0
"10870","T094","T091","10",2019,15.3,36.62137419,17.1,0
"10870","T094","T091","5",2019,5.3,31.42905078,18.8,0
"10871","T096","T090","5",2019,10.7,37.91304336,23.8,0
"10871","T096","T090","2",2019,3.9,34.4,22.1,0
"10871","T096","T090","10",2019,21.3,37.36217815,21.4,0
"10871","T096","T090","12",2019,21.5,38.97851101,22.1,1
"10872","T096","T090","10",2019,17.3,37.70637952,21.6,0
"10872","T096","T090","2",2019,3.2,33.68337819,22.1,0
"10872","T096","T090","12",2019,18.8,39.26284276,22,1
"10872","T096","T090","5",2019,8.9,37.23827639,23.8,0
"10873","T096","T090","2",2019,4,21.67467735,22.2,0
"10873","T096","T090","12",2019,22.7,39.84189879,22,1
"10873","T096","T090","5",2019,10.4,37.84459756,23.8,0
"10873","T096","T090","10",2019,22.3,37.84105173,21.7,0
"10874","T090","TO96","10",2019,15.1,36.97791819,20,0
"10874","T090","TO96","2",2019,3.1,33.9,22.1,0
"10874","T090","TO96","12",2019,17.1,38.8,24.4,1
"10874","T090","TO96","5",2019,6.8,36.56754553,23.2,0
"10875","T090","T096","5",2019,8.5,37.62473153,23.2,0
"10875","T090","T096","10",2019,18.3,38.1,20,0
"10875","T090","T096","2",2019,2.5,35.98498406,22.1,0
"10875","T090","T096","12",2019,19.2,39.2938923,24.4,1
"10876","T090","T096","5",2019,11,38.16074742,23.2,0
"10876","T090","T096","12",2019,20.5,39.1077748,24.4,1
"10876","T090","T096","2",2019,3.2,33.43023469,22.1,0
"10876","T090","T096","10",2019,20.9,38.82981219,20,0
"10877","T090","T090","12",2019,21.8,39.5,22,1
"10877","T090","T090","10",2019,19.4,38.90264944,21.7,0
"10877","T090","T090","5",2019,9.4,39.39900877,23.7,0
"10877","T090","T090","2",2019,3.7,33.35316304,22.1,0
"10878","T090","T090","5",2019,9.1,37.08483787,23.7,0
"10878","T090","T090","2",2019,3.6,34.07442986,22.1,0
"10878","T090","T090","10",2019,19,38.65248061,21.5,0
"10878","T090","T090","12",2019,19,39.9966461,22.1,1
"10879","T092","T092","5",2019,13.4,37.91243459,24.3,0
"10879","T092","T092","12",2019,25.6,37.8,23.2,1
"10879","T092","T092","2",2019,5.2,34.87975083,21.8,0
"10879","T092","T092","10",2019,23.8,37.96589649,19.8,0
"10880","T092","T092","12",2019,23.2,38.9,23.2,1
"10880","T092","T092","5",2019,13.2,39.0137139,24.3,0
"10880","T092","T092","10",2019,22.5,37.97159126,19.8,0
"10880","T092","T092","2",2019,5.2,35.63803498,21.8,0
"10881","T092","T092","5",2019,8,38.09237508,24.4,0
"10881","T092","T092","2",2019,2.8,28.8,21.8,0
"10881","T092","T092","10",2019,17.1,37.65797389,19.8,0
"10881","T092","T092","12",2019,21.4,39.63097869,23.2,1
"10884","T099","T098","5",2019,10,35.47484585,21.6,0
"10884","T099","T098","12",2019,25,39.54474471,25.5,1
"10884","T099","T098","10",2019,23.9,38.96129153,24.2,0
"10884","T099","T098","2",2019,3.6,34.02263707,21.9,0
"10885","T099","T098","2",2019,2.1,32.8,21.9,1
"10886","T099","T098","10",2019,22.5,39.17576672,24.2,0
"10886","T099","T098","2",2019,5.3,33.71574127,21.9,0
"10886","T099","T098","12",2019,23.5,37.75322049,25.4,1
"10886","T099","T098","5",2019,11.3,35.31998673,21.5,0
"10887","T098","T099","12",2019,23,38.8591947,22.8,1
"10887","T098","T099","10",2019,22.8,40.03530793,24.4,0
"10887","T098","T099","2",2019,3.5,33,22,0
"10888","T098","T099","2",2019,2.4,31.6,22,1
"10889","T098","T099","10",2019,24.4,38.0596009,24.4,0
"10889","T098","T099","2",2019,4.8,33.7,22,0
"10889","T098","T099","5",2019,13.6,35.00727736,21.4,0
"10889","T098","T099","12",2019,24.9,40.41736802,22.7,1
"10890","T098","T098","10",2019,25.4,40.48257242,24.2,0
"10890","T098","T098","5",2019,12.1,34.56929899,21.6,0
"10890","T098","T098","12",2019,25.5,37.3,25.4,1
"10890","T098","T098","2",2019,4.2,33,22.1,0
"10891","T097","T095","10",2019,24.1,25.24683942,22.8,1
"10891","T097","T095","2",2019,4.6,32.92200641,22.1,0
"10891","T097","T095","5",2019,13.3,35.43516234,21.8,0
"10892","T095","T097","10",2019,26.4,38.77828539,24,0
"10892","T095","T097","2",2019,4.6,30.7,22.1,0
"10892","T095","T097","5",2019,14.3,33.21859038,21.8,0
"10892","T095","T097","12",2019,26.8,36.692363,25.7,1
"10893","T095","T095","2",2019,2.4,33.71076846,22.1,1
"10894","T095","T095","10",2019,20.5,39.4,22.8,0
"10894","T095","T095","12",2019,20.8,37.10926032,23.3,1
"10894","T095","T095","2",2019,2.7,32.59168482,22.2,0
"10895","T101","T100","2",2019,4.2,34.11323538,19,0
"10895","T101","T100","10",2019,21.9,38.27297594,19.6,0
"10895","T101","T100","12",2019,24.5,37.26075601,19.5,1
"10895","T101","T100","5",2019,11,37.13277022,18.7,0
"10896","T101","T100","10",2019,22.1,39.18634021,19.8,0
"10896","T101","T100","12",2019,25,36.02744576,19.1,1
"10896","T101","T100","2",2019,4.3,34.65757736,19.1,0
"10896","T101","T100","5",2019,11,36.58844112,18.6,0
"10898","T100","T101","2",2019,4.9,31.48626677,18.9,0
"10898","T100","T101","5",2019,14,37.88986507,19.1,0
"10898","T100","T101","10",2019,26.2,39.16620098,19.2,0
"10898","T100","T101","12",2019,27.5,36.53474926,23.2,1
"10899","T100","T101","2",2019,2,32.82855294,18.9,0
"10899","T100","T101","5",2019,7.4,35.02664614,19.1,0
"10899","T100","T101","10",2019,20.8,40.58212559,19.1,0
"10899","T100","T101","12",2019,27,37.21252639,23.2,1
"10900","T100","T100","2",2019,4.9,31.76922361,18.9,0
"10900","T100","T100","5",2019,14.2,37.53170852,18.8,0
"10900","T100","T100","10",2019,23.3,39.5,19.7,0
"10900","T100","T100","12",2019,22,38.22887499,19.4,1
"10901","T100","T100","5",2019,9.4,38.73889839,18.5,0
"10901","T100","T100","10",2019,20.7,40.63566974,19.7,0
"10901","T100","T100","12",2019,21.5,37.70885871,19.2,1
"10901","T100","T100","2",2019,2.8,30.7672628,18.9,0
"10909","T102","T102","2",2019,3.6,35.43517257,22.2,0
"10909","T102","T102","5",2019,7.5,32.03597969,19.9,0
"10909","T102","T102","12",2019,23.4,39.00141037,25.5,1
"10910","T102","T102","2",2019,3.4,36.36827329,22.2,0
"10910","T102","T102","5",2019,6.5,31.65423363,19.8,0
"10910","T102","T102","12",2019,23.1,39.74172688,25.4,1
"10911","T012","T012","5",2019,3.9,33.07394822,19.9,1
