"","BirdID","Dam","Sire"
"6065","5574","4982","5035"
"6066","5575","4982","4737"
"6077","5586","4905","4109"
"6078","5587","4961","4686"
"6079","5588","4961","4686"
"6080","5589","4961","4686"
"6085","5594","4963","3450"
"6088","5600","4961","4686"
"6100","5614","5014","4943"
"6123","5638","5060","4969"
"6124","5639","5060","4969"
"6125","5640","5060","4969"
"6136","5654","5060","4969"
"6148","5670","4766","4682"
"6151","5673","5014","4943"
"6175","6259","4862","4682"
"6183","6267","4576","4682"
"6184","6268","4576","4682"
"6185","6269","4576","4682"
"6186","6270","4576","4682"
"6187","6271","4576","4682"
"6199","6283","5284","3764"
"6200","6284","5284","3764"
"6201","6285","5284","3764"
"6206","6290","4961","5466"
"6207","6291","4961","5466"
"6208","6292","4961","4960"
"6213","6297","4975","4895"
"6214","6298","4975","4895"
"6217","6301","4963","4960"
"6218","6302","4963","4960"
"6219","6303","4059","4768"
"6220","6304","4059","4895"
"6221","6305","4059","4895"
"6222","6306","4059","4895"
"6229","6313","4059","4895"
"6251","6337","4961","4960"
"6287","6375","4084","4682"
"6288","6376","4084","4682"
"6304","6393","4975","4895"
"6305","6403","4963","4722"
"6309","6407","4975","4895"
"6314","6415","5025","4722"
"6316","6417","5025","4722"
"6319","6420","4898","4943"
"6320","6421","4898","5048"
"6321","6422","4898","4943"
"6322","6423","4898","5048"
"6330","6433","4576","4682"
"6331","6434","5284","3764"
"6332","6435","5284","4745"
"6333","6436","5284","4745"
"6338","6442","4576","4682"
"6339","6443","4576","4682"
"6340","6444","4576","4682"
"6361","6465","4059","4768"
"6363","6468","4961","4960"
"6364","6470","4961","4960"
"6365","6471","4961","4960"
"6378","6487","4059","4768"
"6379","6488","4059","4768"
"6418","6528","4961","4960"
"6419","6529","4961","4960"
"6422","6532","4084","4682"
"6423","6533","4084","4757"
"6431","6545","4961","4960"
"6432","6546","4961","4960"
"6436","6550","4963","4960"
"6438","6552","4975","4895"
"6439","6553","4975","4895"
"6440","6554","4975","4895"
"6450","6565","4975","4895"
"6451","6566","5284","4943"
"6452","6567","5284","4745"
"6456","6571","4576","4682"
"6457","6572","4898","5048"
"6458","6573","4898","5048"
"6459","6574","4898","5048"
"6460","6575","4898","5048"
"6461","6576","4898","5048"
"6462","6577","4059","4768"
"6463","6578","4059","4768"
"6465","6580","4059","4768"
"6483","6598","5284","3764"
"6488","6603","4059","4768"
"6542","6660","4576","4682"
"6543","6661","4576","4682"
"6544","6662","4576","4682"
"6545","6663","4576","4682"
"6546","6664","4576","4682"
"6554","6672","4961","4960"
"6555","6673","4961","4960"
"6569","6687","5284","3764"
"6570","6688","5284","3764"
"6571","6689","5284","4943"
"6572","6690","5284","3764"
"6585","6703","4975","4895"
"6592","6710","4059","4768"
"6593","6711","4059","4768"
"6596","6714","4961","4960"
"6605","6723","6250","4682"
"6622","6740","4059","4768"
"6714","6833","4576","4682"
"6715","6834","4576","4682"
"6717","6836","4576","4682"
"6736","6855","4961","4960"
"6737","6856","4961","4960"
"6738","6857","4961","5466"
"6739","6858","4961","4960"
"6757","6876","4576","4682"
"6810","6930","4059","4768"
"6811","6931","4059","4768"
"6812","6932","4059","4768"
"6813","6933","4059","4895"
"6832","6952","4858","6648"
"6841","6961","5284","3764"
"6842","6962","5284","3764"
"6844","6964","5284","3764"
"6851","6971","6238","6607"
"6868","6988","5284","3764"
"6935","7057","6544","5107"
"6936","7058","6544","5107"
"6937","7059","6544","5107"
"6953","7075","6544","5195"
"6961","7083","4975","4895"
"6962","7084","4975","4895"
"6969","7091","4576","4682"
"6970","7092","4576","4682"
"6971","7093","4576","4682"
"6972","7094","4576","4682"
"6973","7095","4961","4960"
"6983","7105","4961","4960"
"6984","7106","4961","4960"
"6985","7107","4961","4960"
"7025","7147","4858","6607"
"7027","7149","4858","6607"
"7028","7150","4858","6607"
"7033","7155","4059","4768"
"7034","7156","4059","4768"
"7035","7157","4059","4895"
"7062","7184","6250","4682"
"7081","7204","5284","3764"
"7082","7205","5284","3764"
"7083","7206","5284","3764"
"7084","7207","5284","3764"
"7134","7259","4961","4960"
"7135","7260","4961","4960"
"7136","7261","4961","5466"
"7137","7262","4961","4960"
"7156","7864","4663",NA
"7158","7874","4663",NA
"7160","7277","5014","4895"
"7161","7278","5014","4895"
"7162","7279","5014","4895"
"7192","7313","6536","6391"
"7199","7322","4059","4768"
"7206","7332","5284","3764"
"7207","7334","5284","3764"
"7208","7335","5284","3764"
"7219","7349","4576","4682"
"7220","7350","4576","4682"
"7221","7351","4576","4682"
"7222","7352","4576","4682"
"7223","7353","4576","4682"
"7241","7373","6643","5675"
"7339","7481","6536","6391"
"7340","7482","6536","6391"
"7341","7483","6536","6391"
"7352","7494","5014","4895"
"7353","7495","5014","4895"
"7354","7496","5014","4895"
"7355","7497","5014","4895"
"7356","7498","5014","4895"
"7357","7499","4961","5466"
"7358","7500","4961","5466"
"7377","7521",NA,"6455"
"7378","7522",NA,"6455"
"7379","7523",NA,"6455"
"7380","7524",NA,"6455"
"7393","7540","6536","6391"
"7400","7547","7132","7000"
"7401","7548","7132","7000"
"7402","7549","7132","7000"
"7403","7550","7132","7000"
"7452","7600",NA,"6391"
"7487","7640","4059","4768"
"7498","7653","4059","4768"
"7499","7655","4059","4768"
"7530","7689","5284","3764"
"7531","7690","5284","3764"
"7532","7691","5284","3764"
"7539","7698","6250","4682"
"7540","7699","6250","4682"
"7541","7700","6250","4682"
"7543","7702","4576","4682"
"7544","7703","4576","4682"
"7545","7704","4576","4682"
"7546","7705","4576","4682"
"7547","7706","4576","4682"
"7550","7709","4898","5048"
"7562","7722","6643","4768"
"7576","7738","5284","4943"
"7577","7739","5284","4943"
"7638","7803","4898","5048"
"7722","7900","5014","4895"
"7724","7902","5014","4895"
"7725","7903","5014","4895"
"7737","7918","4975","4895"
"7749","7930","7132","7000"
"7750","7931","7132","7000"
"7753","7937",NA,"6391"
"7754","7938",NA,"6391"
"7770","7954","6536","6391"
"7771","7955","6536","6391"
"7787","7975",NA,"6391"
"7799","7987","4059","4768"
"7800","7988","4059","4768"
"7801","7989","4059","4768"
"7811","7999","6536","6391"
"7829","8018","4059","4768"
"7849","8047","5284","3764"
"7878","8079","4576","4682"
"7975","8186","6245","5253"
"7987","8200","5014","4895"
"7988","8201","5014","4895"
"7992","8206","5014","4895"
"8002","8216","5014","4895"
"8015","8238","4898","5048"
"8019","8245","5014","4895"
"8027","8266","7132","7000"
"8037","8281","4059","4768"
"8120","8383","4898","4943"
"8165","8428","8304","6648"
"8166","8429","8304","6648"
"8182","8446","6643","5675"
"8185","8449","8304","6648"
"8247","8515","4898","4943"
"8248","8516","4898","4943"
"8249","8517","4898","4943"
"8250","8518","4898","4943"
"8314","8584","8636","5195"
"8346","8617","6643","5675"
"8373","8646","8300","6251"
"8432","8706","6245","4896"
"8476","8976","4723","6648"
"8483","8893","4898","4943"
"8484","8894","4898","4943"
"8485","8902","4898","4943"
"8495","9196","5284","4896"
"8503","9057","5284","4896"
"8504","9055","5284","4896"
"8505","9177","5284","4896"
"8506","9069","5284","4896"
"8507","9056","5284","4896"
"8508","9176","5284","4943"
"8529","8859","6392","8748"
"8530","8857","6392","8748"
"8559","8997","6536","9038"
"8560","8996","6536","9038"
"8561","8994","6536","9038"
"8562","8993","6536","9038"
"8563","9110","6536","9038"
"8564","9109","6536","9038"
"8565","9108","6536","9038"
"8567","9111","6536","9038"
"8568","8995","6536","9038"
"8749","9265","8304","5466"
"8750","9190","8304","6648"
"8751","9071","8304","6648"
"8944","9228","8750","6251"
"8945","9157","8750","6251"
"8950","9213","8941","5195"
"9017","9295","4723","5466"
"9018","9296","4723","5466"
"9072","9366","6536","9038"
"9073","9364","6536","9038"
"9074","9365","6536","9038"
"9076","9368","5284","4896"
"9077","9369","5284","4896"
"9078","9367","5284","4896"
"9581","9538","8304","6648"
"9582","9945","8304","6648"
"9638","10393","5284","4943"
"9796","10076","6643","6648"
"10016","10375","5284","4943"
"10281","10844","5284",NA
"5317","4829","4585","4695"
"5318","4830","4585","4695"
"5319","4831","4585","4695"
"5320","4832","4585","4695"
"5367","4885","4607","4072"
"5368","4886","4607","4608"
"5370","4888","4723","4616"
"5391","4909","4739","4070"
"5392","4910","4739","4070"
"5395","4913","4739","3496"
"5409","4927","4581","4699"
"5415","4933","4581","4699"
"5471","4989","4739","4070"
"5472","4990","4739","4070"
"5473","4991","4739","4070"
"5481","4999","4607","4705"
"5525","5044","4733","4051"
"5537","5059","4581","4699"
"5543","5065","4733","4051"
"5547","5069","4607","4072"
"5558","5595","4581","4029"
"5565","5655","4733","4082"
"5572","5079","4963","4868"
"5576","5084","4854","4907"
"5577","5085","4854","4907"
"5578","5086","4854","4907"
"5579","5087","4963","4868"
"5626","5134","4739","4109"
"5627","5135","4739","4686"
"5628","5136","4739",NA
"5629","5137","4739","4686"
"5630","5138","4967","4649"
"5631","5139","4967","4649"
"5632","5140","4967","4649"
"5633","5141","4967","4649"
"5636","5144","4049","5623"
"5638","5146","5017","4706"
"5639","5147","5017","4706"
"5640","5148","5017","4706"
"5646","5155","4867","5050"
"5659","5168","4942","3496"
"5660","5169","4942","3496"
"5661","5170","4942","3496"
"5664","5173","4863","4852"
"5665","5174","4863","4852"
"5666","5175","4863","4852"
"5667","5176","4864","4852"
"5670","5179","4872","4996"
"5671","5180","4872","4996"
"5672","5181","4872","4996"
"5673","5182","5030","4768"
"5674","5183","5030","4768"
"5675","5184","5030","4768"
"5676","5185","5030","4768"
"5677","5186","4968","4998"
"5678","5187","4968","4998"
"5679","5188","4963","4868"
"5680","5189","4968","4998"
"5681","5190","4968","4998"
"5694","5203","4947","4914"
"5695","5204","4947","4914"
"5700","5209","4873","4960"
"5701","5210","4873","4960"
"5702","5211","4873","4960"
"5703","5212","4873","4960"
"5705","5214","4733","4664"
"5706","5215","4733","4847"
"5707","5216","4733","4664"
"5711","5220","5005","4060"
"5712","5221","5005","4682"
"5713","5222","5005","4682"
"5714","5223","5005","4060"
"5717","5226","4985","4966"
"5718","5227","4985","4966"
"5719","5228","4985","4966"
"5720","5229","4985","4966"
"5729","5238","5046","5047"
"5730","5239","5046","5047"
"5735","5244","4864","5623"
"5736","5245","4864","5623"
"5742","5251","4974","4966"
"5743","5252","4974","4966"
"5750","5259","5053","5009"
"5751","5260","5053","5009"
"5752","5261","5053","5009"
"5759","5268","5067","4868"
"5760","5269","5067","4868"
"5761","5270","5067","4868"
"5762","5271","5067","4868"
"5763","5272","5067","4868"
"5770","5279","5053","5009"
"5798","5307","4854","4682"
"5799","5308","4854","4682"
"5800","5309","4854","4682"
"5801","5310","4854","4682"
"5802","5311","4854","4682"
"5804","5313","4084","4900"
"5822","5331","4863","4852"
"5823","5332","4863","4852"
"5824","5333","4863","4852"
"5825","5334","4863","4852"
"5826","5335","4898","4616"
"5827","5336","4898","4616"
"5828","5337","4898","4616"
"5857","5366","4968","4998"
"5858","5367","4968","4649"
"5859","5368","4968","4998"
"5860","5369","4968","4649"
"5861","5370","4873","4960"
"5862","5371","4873","4960"
"5863","5372","4873","4960"
"5864","5373","4873","4960"
"5865","5374","4967","4768"
"5866","5375","4967","4768"
"5867","5376","4967","4768"
"5868","5377","4967","4768"
"5875","5384","5058","4717"
"5876","5385","5058","4717"
"5877","5386","5058","4717"
"5878","5387","5058","4717"
"5879","5388","5058","4717"
"5880","5389","4942","3496"
"5881","5390","4942","3496"
"5882","5391","4942","3496"
"5883","5392","4942","3496"
"5884","5393","4872","4996"
"5885","5394","4872","4996"
"5886","5395","4872","4996"
"5887","5396","5017","4757"
"5888","5397","5017","4757"
"5889","5398","5017","4757"
"5898","5407","4739","5676"
"5899","5408","4739","5623"
"5900","5409","4739","4686"
"5901","5410","4947","4914"
"5902","5411","4947","4914"
"5903","5412","4947","4735"
"5908","5417","5005","4060"
"5909","5418","5005","4060"
"5910","5419","5005","4109"
"5913","5422","4867","5050"
"5914","5423","4867","5050"
"5915","5424","4867","5050"
"5916","5425","4872","4996"
"5917","5426","4733","4664"
"5918","5427","4733","4852"
"5919","5428","4733","4852"
"5920","5429","4733","4664"
"5924","5433","4947","4914"
"5925","5434","5005","4060"
"5928","5437","5046","5047"
"5929","5438","5046","4070"
"5930","5439","5046","5047"
"5931","5440","5046","5047"
"5932","5441","4985","4966"
"5933","5442","4985","4966"
"5945","5454","4965",NA
"5946","5455","4965",NA
"5949","5458","4976","5048"
"5950","5459","4961","5032"
"5951","5460","4961","5032"
"5952","5461","4961","5032"
"5959","5468","4607","4737"
"5960","5469","4607","4023"
"5968","5477","5053","5009"
"5969","5478","5053","5009"
"5970","5479","5053","4939"
"5983","5492","5067","4969"
"5984","5493","5067","4969"
"5985","5494","5067","4969"
"5986","5495","5067",NA
"5989","5498","5053","5009"
"6010","5519","4965","4682"
"6011","5520","4965","4039"
"6012","5521","4965","4757"
"6013","5522","4965","4039"
"6014","5523","4854","4907"
"6015","5524","4854","4907"
"6016","5525","4854","4907"
"6020","5529","4854","4907"
"6023","5532","4965",NA
"6034","5543","4873","4960"
"6035","5544","4873","4960"
"6036","5545","4873","4960"
"6037","5546","4873","4960"
"6047","5556","4663","5623"
"6049","5558","4967","4071"
"6050","5559","4967","4768"
"6051","5560","4967","4768"
"6052","5561","4967","4768"
"6053","5562","4967","4768"
"6056","5565","4049","5623"
"6057","5566","4049","5623"
"6058","5567","5008","5871"
"6062","5571","4898","4616"
"6063","5572","4898","4616"
"6073","5582","4968","4998"
"6074","5583","4968","4998"
"6075","5584","4968","4998"
"6076","5585","4968","4998"
"6083","5592","4867","5050"
"6084","5593","4976","4896"
"6086","5597","4062","4903"
"6087","5598","4976","4896"
"6089","5601","4947","4914"
"6090","5602","4947","4914"
"6091","5603","4947","4914"
"6099","5613","5017","4706"
"6101","5615","4976","3359"
"6102","5616","4976","4060"
"6105","5619","5005","4737"
"6106","5620","5005","4060"
"6107","5621","5005","4060"
"6109","5624","4976","5048"
"6110","5625","5060","4903"
"6111","5626","4867","5050"
"6112","5627","4867","5050"
"6113","5628","4867",NA
"6114","5629","4867","5050"
"6116","5631","4581","4699"
"6117","5632","4733","4039"
"6118","5633","4733","4039"
"6119","5634","4733","4664"
"6122","5637","5060","4903"
"6134","5652","4607","4737"
"6135","5653","4607","4737"
"6143","5663","5053","5009"
"6144","5664","5053","5009"
"6155","5679","4867","5050"
"6163","6247","6245","5031"
"6164","6248","6245","5031"
"6165","6249","6245","5031"
"6170","6254","4084","4900"
"6171","6255","4084","5871"
"6172","6256","4084","4900"
"6173","6257","4084","4705"
"6174","6258","4862","5031"
"6176","6260","4862","5031"
"6177","6261","4862","5031"
"6178","6262","5025","4705"
"6179","6263","5025","4705"
"6180","6264","5025","4705"
"6181","6265","5025","4705"
"6182","6266","5025","4705"
"6190","6274","4976","5096"
"6191","6275","4976","5096"
"6192","6276","4976","5096"
"6193","6277","4976","5096"
"6194","6278","4976","5096"
"6195","6279","4663","5871"
"6196","6280","4663","5871"
"6197","6281","4663","5871"
"6198","6282","4663","5871"
"6202","6286","5067","5623"
"6203","6287","5067","5623"
"6204","6288","5067","5623"
"6205","6289","5067","5623"
"6216","6300","4663","5871"
"6226","6310","4739","4895"
"6231","6316","4872","5675"
"6232","6317","4872","5675"
"6233","6318","4872","5675"
"6234","6319","4872","4960"
"6239","6324","4873","5253"
"6240","6325","4873","4960"
"6241","6326","4967","4768"
"6242","6327","4967","4768"
"6243","6328","4967","4768"
"6244","6329","4967","4768"
"6245","6330","4967","4768"
"6253","6341","4873","5253"
"6260","6348","5093","4900"
"6261","6349","5093","4682"
"6262","6350","5093","4682"
"6289","6377","4084","4900"
"6290","6378","4084","4900"
"6308","6406","4084","4900"
"6315","6416","5025","4705"
"6317","6418","5025","4705"
"6318","6419","5025","4705"
"6341","6445","5067","5623"
"6342","6446","5067","5623"
"6343","6447","5067","5623"
"6344","6448","5067","5623"
"6346","6450","4854","4929"
"6356","6460","4872","5675"
"6357","6461","4872","5675"
"6358","6462","4872","5675"
"6359","6463","4872","5675"
"6370","6476","4872","5675"
"6374","6480","6245","5031"
"6375","6483","4967","4895"
"6377","6485","4967","4895"
"6380","6489","6245","5031"
"6381","6490","4663","5871"
"6382","6491","4663","5871"
"6383","6492","4663","5871"
"6384","6493","4663","5871"
"6385","6494","6245","5031"
"6386","6495","5093","4682"
"6387","6496","5093","4682"
"6388","6497","5093","4682"
"6389","6498","5093","4682"
"6390","6499","4854","4929"
"6393","6502","4965","5314"
"6394","6503","4965","5314"
"6395","6504","4965","5675"
"6396","6505","4965","5314"
"6398","6507","6245","4929"
"6424","6534","4084","4900"
"6429","6543","4976","5096"
"6433","6547","4084","4900"
"6441","6555","4663","5871"
"6442","6556","4663","5871"
"6443","6557","4663","5871"
"6444","6558","4663","5871"
"6445","6559","4663","5871"
"6466","6581","5025","4705"
"6467","6582","5025","4705"
"6468","6583","5025","4705"
"6469","6584","5093","4900"
"6470","6585","5093","4682"
"6471","6586","5093","4682"
"6472","6587","5093","4900"
"6477","6592","5025","4705"
"6481","6596","5067","5623"
"6482","6597","5067","5623"
"6491","6606","4976","5096"
"6494","6609","4723","5202"
"6495","6611","4872","5675"
"6496","6612","4872","5675"
"6514","6631","6245","5031"
"6515","6632","6245","5031"
"6520","6637","4872","5675"
"6525","6642","4976","4943"
"6528","6646","4858","4929"
"6529","6647","4976","4943"
"6531","6649","4854","4929"
"6533","6651","5067","5031"
"6551","6669","5093","4682"
"6552","6670","5093","4682"
"6553","6671","5093","4682"
"6566","6684","5067","5031"
"6567","6685","5067","5031"
"6568","6686","5067","5031"
"6582","6700","5589","4768"
"6598","6716","4739","4895"
"6611","6729","4873","4960"
"6612","6730","4873","4960"
"6613","6731","4873","4960"
"6614","6732","4873","4960"
"6620","6738","4872","5675"
"6623","6741","6267","6433"
"6624","6742","6267","6433"
"6636","6754","6415","4745"
"6637","6755","6415","4745"
"6643","6761","4965","5314"
"6644","6762","4965","5314"
"6648","6766","4854","4929"
"6649","6767","4854","4929"
"6686","6804","5067","5031"
"6687","6805","5067","5031"
"6700","6818","6269","6270"
"6702","6820","5067","5031"
"6705","6824","4873","4960"
"6706","6825","4873","4960"
"6707","6826","4873","4960"
"6719","6838","6269","6270"
"6721","6840","6269","6270"
"6743","6862","6565",NA
"6744","6863","6565",NA
"6745","6864","6565","6887"
"6768","6888","4872","5675"
"6769","6889","4872","5675"
"6770","6890","4872","5675"
"6771","6891","4872","5675"
"6787","6907","6420","6455"
"6788","6908","6420","6455"
"6789","6909","6420","6455"
"6804","6924","4854","4929"
"6805","6925","4854","4929"
"6806","6926","4854","4929"
"6807","6927","4854","4929"
"6814","6934","5093","4682"
"6815","6935","5093","4682"
"6835","6955","4858","6436"
"6840","6960","4854","4929"
"6862","6982","6267","3764"
"6863","6983","6267","6433"
"6864","6984","6267","3764"
"6890","7010","6269","7024"
"6891","7011","6269","4722"
"6892","7012","6269","4722"
"6900","7020","6269","6270"
"6903","7025","4965","5314"
"6904","7026","4965","5314"
"6905","7027","4965","5314"
"6906","7028","4965","5314"
"6907","7029","4965","5314"
"6954","7076","6245","5096"
"6956","7078","6415","6270"
"6978","7100","4967","4895"
"7004","7126","4854","4929"
"7005","7127","4854",NA
"7006","7128","4854","4929"
"7007","7129","4854","4929"
"7013","7135","4873","4960"
"7014","7136","4873","4960"
"7015","7137","4873","4960"
"7016","7138","4873","4960"
"7022","7144","4872","5675"
"7023","7145","4872","5675"
"7024","7146","4872","5675"
"7049","7171","6290","5202"
"7050","7172","6290","5202"
"7052","7174","5093","4682"
"7053","7175","5093","4682"
"7054","7176","5093","4682"
"7055","7177","5093","4682"
"7060","7182","4854","4929"
"7072","7194","4872","5675"
"7073","7195","4872","5675"
"7076","7199","4858","6435"
"7080","7203","5284","4929"
"7093","7216","6565","6887"
"7094","7217","6565","6887"
"7105","7228","6420","6455"
"7106","7229","6420","5195"
"7139","7264","4854","4929"
"7142","7267","6245","5096"
"7149","7274","6245","5096"
"7151","7276","6245","5096"
"7154","7860","6245","5096"
"7182","7299","5294","4929"
"7183","7300","5294","4929"
"7205","7331","5284","6435"
"7209","7336","6250","6532"
"7210","7337","6250","6532"
"7211","7338","6250","6532"
"7212","7339","6250","6532"
"7225","7356","4873","4960"
"7226","7357","4873","4960"
"7227","7358","4873","4960"
"7228","7359","4873","4960"
"7252","7384","4739","5466"
"7275","7411","7075","6391"
"7276","7412","7075","6391"
"7277","7413","7075","6391"
"7278","7414","4872","5675"
"7279","7415","4872","5675"
"7280","7416","4872","5675"
"7285","7421","6269","6270"
"7286","7422","6269","6270"
"7315","7452","4965","5195"
"7325","7464","4872","5675"
"7329","7468","6269","6270"
"7330","7469","6269","6270"
"7386","7532","4967","4895"
"7388","7534","4967","4895"
"7415","7563","5589","4768"
"7433","7581","6930","4895"
"7455","7603","4854","4929"
"7456","7604","4854","4929"
"7467","7620","6267","6270"
"7494","7648","6952","6971"
"7495","7650","6420","7024"
"7496","7651","6420","6251"
"7497","7652","6420","7024"
"7512","7671","6420","7024"
"7513","7672","6420","6251"
"7542","7701","6250","6532"
"7548","7707","4873","4960"
"7549","7708","4873","4960"
"7589","7752","4873","4960"
"7602","7767","6267","4929"
"7603","7768","6267","6270"
"7604","7769","6267","6270"
"7605","7770","6267","6270"
"7612","7777","4872","5675"
"7613","7778","4872","5675"
"7614","7779","4872","5675"
"7615","7780","4872","5675"
"7655","7822","6267","6270"
"7667","7835","4739","5466"
"7668","7836","4739","5466"
"7699","7877","6245","4929"
"7702","7880","4858","6435"
"7728","7907","4739","5466"
"7772","7956","4854","4929"
"7773","7957","4854","4929"
"7774","7958","4854","4929"
"7775","7959","4854","4929"
"7776","7960","4854","4929"
"7838","8028","4976","6391"
"7847","8045","5284","4929"
"7848","8046","5284","4929"
"7850","8048","4854","4900"
"7851","8049","4854","4900"
"7854","8052",NA,"4900"
"7886","8087","6250","6532"
"7887","8088","6250","6532"
"7888","8089","6250","6532"
"7889","8090","6250","6532"
"7932","8136","6689",NA
"7947","8152","4663","4900"
"7953","8158","6267","4943"
"7954","8159","6267","6270"
"7956","8161","6415","6270"
"7962","8168","4872","5675"
"7963","8169","4872","5675"
"8029","8272","4854","4896"
"8030","8273","4854","4929"
"8031","8274","4854","4929"
"8032","8275","4854","4929"
"8044","8293","6290","5048"
"8045","8294","6290","5202"
"8046","8295","6290","5048"
"8112","8372","5284","7900"
"8113","8373","5284","7900"
"8119","8382","5284","7900"
"8121","8384","4898","4929"
"8122","8385","4898","4929"
"8194","8460","6245","6687"
"8195","8461","6245","6687"
"8196","8462","6245","6687"
"8197","8463","6245","6687"
"8240","8508","8300","7703"
"8241","8509","8300","7703"
"8242","8510","8300","7703"
"8252","8520","8300","7703"
"8274","8543","6536","4929"
"8292","8561","6290","5466"
"8293","8562","5284","7900"
"8294","8563","5284","7278"
"8295","8564","5284","7900"
"8296","8565","5284","7900"
"8307","8577","6290","5466"
"8308","8578","6290","5466"
"8309","8579","6290","5466"
"8310","8580","6290","5466"
"8330","8601","4967","5466"
"8331","8602","4967","5466"
"8332","8603","4967","5466"
"8371","8644","4976","4943"
"8387","8660","4976","4943"
"8404","8677","6689","6768"
"8406","8680","6689","6768"
"8419","8693","5284","7900"
"8421","8695","5284","7900"
"8422","8696","5284","7900"
"8428","8702","6290","5466"
"8437","8711","6290","5466"
"8438","8712","6290","5466"
"8439","8713","6290","5466"
"8447","8721","6269","6251"
"8465","8740","4854",NA
"8493","8800","5284","7900"
"8494","8935","5284","7900"
"8496","8760","5284","7900"
"8497","8759","5284","7900"
"8498","8758","5284","7900"
"8499","8757","5284","7900"
"8500","8922","5284","7900"
"8501","8921","5284","7900"
"8502","8920","5284","7900"
"8555","8810","6536","7900"
"8556","8775","6536","7900"
"8557","8774","6536","7900"
"8558","8773","6536","7900"
"8566","8776","6536","7900"
"8895","9053","8690","7689"
"8901","9051","8690","7689"
"8902","9050","8690","7689"
"5617","5125","4982","4885"
"5645","5154","4972","5044"
"5648","5157","4972","5044"
"5662","5171","4927","4906"
"5663","5172","4927","4906"
"5721","5230","4909","3496"
"5723","5232","4909","5059"
"5724","5233","4909","3496"
"5725","5234","4830","3496"
"5726","5235","4830","4070"
"5732","5241","4989","4900"
"5733","5242","4989","4900"
"5734","5243","4989","4900"
"5740","5249","4933","4973"
"5741","5250","4933","4973"
"5754","5263","5066","4991"
"5755","5264","4968","4991"
"5794","5303","5025","5044"
"5796","5305","5025","5044"
"5797","5306","5025","5044"
"5838","5347","4585","5044"
"5847","5356","4982","4885"
"5848","5357","4982","4885"
"5849","5358","4982","4885"
"5922","5431","4933","4973"
"5923","5432","4933","4973"
"5935","5444","4933","4973"
"5937","5446","4830","4070"
"5938","5447","4830","4070"
"5939","5448","4830","4070"
"5940","5449","4990","4901"
"5941","5450","4830","4070"
"5971","5480","4909","5669"
"5973","5482","4909","3496"
"5974","5483","3302","5069"
"5979","5488","4380","4991"
"5980","5489","4744","4991"
"5982","5491","4380","4991"
"5996","5505","3302","4885"
"5997","5506","4909","4070"
"6006","5515","4989",NA
"6007","5516","4989","5623"
"6008","5517","4989",NA
"6009","5518","4989","5871"
"6027","5536","5025","5044"
"6092","5606","4933","4973"
"6093","5607","4933","4973"
"6094","5608","4933","4973"
"6140","5660","4974","4991"
"6141","5661","4744","4991"
"6142","5662","4744","4991"
"6154","5678","4830","4070"
"6162","6246","6245","5139"
"6188","6272","4963","5468"
"6189","6273","4963","5468"
"6209","6293","4933","5202"
"6210","6294","4933","5202"
"6211","6295","4933","5202"
"6212","6296","4975","4991"
"6215","6299","4975","4991"
"6223","6307","5140","4991"
"6224","6308","5140","4991"
"6225","6309","5140","4960"
"6227","6311","4739","4991"
"6228","6312","4739","4991"
"6230","6314","5140","5593"
"6235","6320","4723","5437"
"6236","6321","4723","5437"
"6237","6322","4723","5437"
"6238","6323","4723","5437"
"6246","6331","5428","4896"
"6247","6332","5428","4896"
"6248","6333","5428","4896"
"6249","6334","5428","4745"
"6252","6339","4739","4991"
"6254","6342","5428","4896"
"6255","6343","5410","3764"
"6264","6352","5410","5466"
"6268","6356","5407","5359"
"6269","6357","5598","5359"
"6270","6358","5598","5359"
"6271","6359","5598","5359"
"6272","6360","5598","5359"
"6273","6361","5625","5195"
"6277","6365","5625","5195"
"6278","6366","5625","4722"
"6279","6367","5625","5195"
"6280","6368","5589","5616"
"6281","6369","5589","5616"
"6282","6370","5589","5616"
"6283","6371","5589","5616"
"6284","6372","5589","5616"
"6286","6374","5134","5107"
"6291","6379","5134","5107"
"6292","6380","5134","5107"
"6293","6381","5134","5107"
"6294","6382","5134","5107"
"6295","6383","4873","5393"
"6296","6384","4873","5393"
"6297","6385","5214","4757"
"6298","6386","5214","4757"
"6299","6387","5214","4757"
"6300","6388","4873","5393"
"6301","6390","4873","5393"
"6324","6425","5410","5466"
"6325","6426","5410","5466"
"6335","6438","5140","4895"
"6336","6439","5140","4895"
"6337","6440","5140","4895"
"6345","6449","5410","5466"
"6347","6451","4933","5202"
"6348","6452","4933","5202"
"6349","6453","4933","5202"
"6354","6458","5598","5359"
"6355","6459","5598","5359"
"6360","6464","4933","5202"
"6372","6478","5598","5359"
"6373","6479","5598","5359"
"6391","6500","4965","5222"
"6392","6501","5428","4896"
"6397","6506","5428","4896"
"6399","6508","5428","4896"
"6400","6509","5625","5195"
"6401","6510","5625","5195"
"6402","6511","5625","5195"
"6403","6512","5625","5195"
"6407","6517","5589","5616"
"6408","6518","5589","5616"
"6409","6519","5589","5616"
"6410","6520","5589","5616"
"6411","6521","4873","5393"
"6412","6522","5407","4991"
"6413","6523","5407","4991"
"6414","6524","5214","4757"
"6415","6525","5214","4757"
"6416","6526","5214","4757"
"6417","6527","5214","4757"
"6434","6548","5214","4757"
"6437","6551","5410","5466"
"6446","6560","5134","5107"
